,participant_idx,trials_idx,cues,actions,rewards
1870,19,46,0,1,-0.5
1871,19,47,2,1,0.5
1872,19,48,3,1,0.5
1873,19,49,1,1,-0.5
1874,19,50,3,1,0.5
1875,19,51,0,1,-0.5
1876,19,52,1,1,-0.5
1877,19,53,1,0,0.5
1878,19,54,2,1,0.5
1879,19,55,0,1,-0.5
1880,19,56,2,1,0.5
1881,19,57,2,1,0.5
1882,19,58,0,1,-0.5
1883,19,59,0,1,0.5
1884,19,60,3,1,-0.5
1885,19,61,3,0,0.5
1886,19,62,1,0,-0.5
1887,19,63,2,1,-0.5
1888,19,64,1,1,0.5
1889,19,65,2,1,0.5
1890,19,66,2,1,-0.5
1891,19,67,2,1,0.5
1892,19,68,2,1,0.5
1893,19,69,3,0,0.5
1894,19,70,1,1,-0.5
1895,19,71,1,0,0.5
1896,19,72,3,1,-0.5
1897,19,73,0,1,0.5
1898,19,74,0,1,-0.5
1899,19,75,1,0,0.5
1900,19,76,3,1,0.5
1901,19,77,0,1,-0.5
1902,19,78,3,1,0.5
1903,19,79,0,1,-0.5
1904,19,80,3,1,-0.5
1905,19,81,1,0,0.5
1906,19,82,0,1,-0.5
1907,19,83,1,0,0.5
1908,19,84,3,1,0.5
1909,19,85,2,1,0.5
1910,19,86,1,0,-0.5
1911,19,87,1,0,0.5
1912,19,88,0,0,-0.5
1913,19,89,2,1,0.5
1914,19,90,0,1,-0.5
1915,19,91,3,1,0.5
1916,19,92,2,1,0.5
1917,19,93,3,1,0.5
1918,19,94,2,1,-0.5
1919,19,95,0,0,0.5
1920,20,0,1,0,0.5
1921,20,1,2,0,0.5
1922,20,2,3,1,-0.5
1923,20,3,1,0,0.5
1924,20,4,3,0,0.5
1925,20,5,2,0,-0.5
1926,20,6,0,1,-0.5
1927,20,7,2,0,-0.5
1928,20,8,1,0,-0.5
1929,20,9,3,0,0.5
1930,20,10,0,0,-0.5
1931,20,11,0,0,-0.5
1932,20,12,1,0,0.5
1933,20,13,0,0,0.5
1934,20,14,2,1,0.5
1935,20,15,3,0,0.5
1936,20,16,3,0,-0.5
1937,20,17,0,0,-0.5
1938,20,18,3,0,0.5
1939,20,19,3,1,0.5
1940,20,20,1,0,0.5
1941,20,21,2,1,0.5
1942,20,22,2,1,0.5
1943,20,23,0,0,-0.5
1944,20,24,1,0,0.5
1945,20,25,3,0,0.5
1946,20,26,1,0,-0.5
1947,20,27,2,1,-0.5
1948,20,28,0,0,0.5
1949,20,29,2,1,0.5
1950,20,30,0,0,-0.5
1951,20,31,1,0,0.5
1952,20,32,0,0,-0.5
1953,20,33,1,0,-0.5
1954,20,34,1,0,0.5
1955,20,35,3,0,0.5
1956,20,36,2,1,0.5
1957,20,37,3,0,-0.5
1958,20,38,0,0,-0.5
1959,20,39,0,0,0.5
1960,20,40,2,1,0.5
1961,20,41,3,0,0.5
1962,20,42,1,0,0.5
1963,20,43,2,1,-0.5
1964,20,44,1,0,0.5
1965,20,45,2,1,0.5
1966,20,46,3,0,0.5
1967,20,47,0,0,-0.5
1968,20,48,1,0,0.5
1969,20,49,0,1,-0.5
1970,20,50,2,1,0.5
1971,20,51,3,0,0.5
1972,20,52,1,0,0.5
1973,20,53,0,0,0.5
1974,20,54,0,1,-0.5
1975,20,55,1,0,0.5
1976,20,56,3,0,0.5
1977,20,57,2,1,0.5
1978,20,58,2,1,0.5
1979,20,59,1,0,-0.5
1980,20,60,3,0,-0.5
1981,20,61,3,0,0.5
1982,20,62,2,1,-0.5
1983,20,63,0,0,-0.5
1984,20,64,2,1,0.5
1985,20,65,3,0,-0.5
1986,20,66,2,1,0.5
1987,20,67,3,0,0.5
1988,20,68,0,1,-0.5
1989,20,69,0,0,-0.5
1990,20,70,2,1,0.5
1991,20,71,3,0,0.5
1992,20,72,0,0,-0.5
1993,20,73,3,0,0.5
1994,20,74,1,0,0.5
1995,20,75,2,1,-0.5
1996,20,76,0,0,0.5
1997,20,77,1,0,-0.5
1998,20,78,1,0,0.5
1999,20,79,1,0,0.5
2000,20,80,0,0,0.5
2001,20,81,2,1,0.5
2002,20,82,0,0,-0.5
2003,20,83,1,0,0.5
2004,20,84,2,1,0.5
2005,20,85,3,0,0.5
2006,20,86,2,1,-0.5
2007,20,87,2,1,0.5
2008,20,88,3,0,0.5
2009,20,89,0,0,-0.5
2010,20,90,3,0,-0.5
2011,20,91,0,0,-0.5
2012,20,92,1,0,0.5
2013,20,93,1,0,-0.5
2014,20,94,1,0,0.5
2015,20,95,3,0,0.5
2016,21,0,1,1,0.5
2017,21,1,3,0,-0.5
2018,21,2,2,0,-0.5
2019,21,3,3,1,0.5
2020,21,4,0,0,0.5
2021,21,5,1,1,-0.5
2022,21,6,1,0,0.5
2023,21,7,0,1,-0.5
2024,21,8,0,0,-0.5
2025,21,9,3,1,0.5
2026,21,10,3,1,0.5
2027,21,11,2,0,0.5
2028,21,12,1,0,0.5
2029,21,13,2,1,0.5
2030,21,14,0,1,-0.5
2031,21,15,2,1,0.5
2032,21,16,1,0,-0.5
2033,21,17,3,1,0.5
2034,21,18,1,1,-0.5
2035,21,19,0,1,-0.5
2036,21,20,2,1,0.5
2037,21,21,3,1,-0.5
2038,21,22,0,0,-0.5
2039,21,23,1,1,-0.5
2040,21,24,1,1,-0.5
2041,21,25,0,0,0.5
2042,21,26,2,1,0.5
2043,21,27,2,1,-0.5
2044,21,28,0,1,-0.5
2045,21,29,3,1,0.5
2046,21,30,2,0,-0.5
2047,21,31,3,1,0.5
2048,21,32,3,1,0.5
2049,21,33,1,1,-0.5
2050,21,34,2,0,-0.5
2051,21,35,0,0,0.5
2052,21,36,3,1,0.5
2053,21,37,0,0,-0.5
2054,21,38,3,1,0.5
2055,21,39,0,0,-0.5
2056,21,40,0,0,-0.5
2057,21,41,2,1,-0.5
2058,21,42,2,1,0.5
2059,21,43,1,1,0.5
2060,21,44,1,1,-0.5
2061,21,45,2,1,0.5
2062,21,46,1,0,0.5
2063,21,47,3,1,-0.5
2064,21,48,2,1,0.5
2065,21,49,1,1,0.5
2066,21,50,3,1,-0.5
2067,21,51,2,1,0.5
2068,21,52,1,1,-0.5
2069,21,53,3,0,-0.5
2070,21,54,2,1,0.5
2071,21,55,0,1,-0.5
2072,21,56,3,1,0.5
2073,21,57,1,1,-0.5
2074,21,58,3,1,0.5
2075,21,59,0,0,0.5
2076,21,60,1,1,-0.5
2077,21,61,0,0,-0.5
2078,21,62,2,1,-0.5
2079,21,63,0,0,-0.5
2080,21,64,2,1,0.5
2081,21,65,3,1,0.5
2082,21,66,1,1,-0.5
2083,21,67,2,1,0.5
2084,21,68,2,1,0.5
2085,21,69,0,0,-0.5
2086,21,70,0,0,-0.5
2087,21,71,3,1,-0.5
2088,21,72,1,1,0.5
2089,21,73,1,1,-0.5
2090,21,74,1,0,0.5
2091,21,75,2,0,0.5
2092,21,76,3,1,0.5
2093,21,77,0,0,0.5
2094,21,78,0,0,-0.5
2095,21,79,3,1,0.5
2096,21,80,1,1,-0.5
2097,21,81,2,1,0.5
2098,21,82,3,1,0.5
2099,21,83,0,1,-0.5
2100,21,84,2,1,0.5
2101,21,85,1,1,-0.5
2102,21,86,2,1,0.5
2103,21,87,1,0,-0.5
2104,21,88,0,1,-0.5
2105,21,89,0,0,-0.5
2106,21,90,2,1,-0.5
2107,21,91,0,0,0.5
2108,21,92,3,1,0.5
2109,21,93,1,1,-0.5
2110,21,94,3,1,-0.5
2111,21,95,3,1,0.5
2112,22,0,0,0,-0.5
2113,22,1,0,0,-0.5
2114,22,2,3,1,-0.5
2115,22,3,2,0,-0.5
2116,22,4,1,1,-0.5
2117,22,5,2,1,0.5
2118,22,6,0,1,0.5
2119,22,7,0,1,-0.5
2120,22,8,3,1,0.5
2121,22,9,2,1,0.5
2122,22,10,1,0,0.5
2123,22,11,3,1,0.5
2124,22,12,3,1,0.5
2125,22,13,2,1,-0.5
2126,22,14,1,0,0.5
2127,22,15,1,0,-0.5
2128,22,16,0,0,-0.5
2129,22,17,2,1,0.5
2130,22,18,2,1,0.5
2131,22,19,3,1,-0.5
2132,22,20,0,1,0.5
2133,22,21,3,1,0.5
2134,22,22,1,0,0.5
2135,22,23,2,1,-0.5
2136,22,24,1,0,-0.5
2137,22,25,2,1,0.5
2138,22,26,3,1,0.5
2139,22,27,1,0,0.5
2140,22,28,0,1,-0.5
2141,22,29,0,1,-0.5
2142,22,30,3,1,0.5
2143,22,31,1,0,0.5
2144,22,32,0,0,-0.5
2145,22,33,1,0,-0.5
2146,22,34,0,1,-0.5
2147,22,35,2,1,0.5
2148,22,36,1,0,0.5
2149,22,37,0,1,-0.5
2150,22,38,3,1,0.5
2151,22,39,2,0,-0.5
2152,22,40,3,0,-0.5
2153,22,41,2,1,-0.5
2154,22,42,0,1,-0.5
2155,22,43,1,0,0.5
2156,22,44,3,1,0.5
2157,22,45,3,0,-0.5
2158,22,46,2,1,0.5
2159,22,47,1,0,0.5
2160,22,48,0,1,-0.5
2161,22,49,3,1,0.5
2162,22,50,1,0,-0.5
2163,22,51,3,1,0.5
2164,22,52,0,1,-0.5
2165,22,53,2,1,-0.5
2166,22,54,2,1,0.5
2167,22,55,1,0,0.5
2168,22,56,1,0,-0.5
2169,22,57,0,1,-0.5
2170,22,58,2,1,0.5
2171,22,59,3,1,-0.5
2172,22,60,0,1,0.5
2173,22,61,1,0,0.5
2174,22,62,3,1,0.5
2175,22,63,2,1,0.5
2176,22,64,1,0,0.5
2177,22,65,1,0,0.5
2178,22,66,2,1,0.5
2179,22,67,2,1,0.5
2180,22,68,1,0,0.5
2181,22,69,3,1,0.5
2182,22,70,0,1,-0.5
2183,22,71,2,1,-0.5
2184,22,72,2,1,0.5
2185,22,73,3,1,0.5
2186,22,74,3,1,0.5
2187,22,75,0,1,-0.5
2188,22,76,3,1,-0.5
2189,22,77,1,0,-0.5
2190,22,78,0,1,-0.5
2191,22,79,0,1,0.5
2192,22,80,3,1,0.5
2193,22,81,1,0,0.5
2194,22,82,3,1,-0.5
2195,22,83,2,1,0.5
2196,22,84,3,1,0.5
2197,22,85,1,0,0.5
2198,22,86,3,1,0.5
2199,22,87,0,1,-0.5
2200,22,88,2,1,-0.5
2201,22,89,1,0,-0.5
2202,22,90,0,1,0.5
2203,22,91,2,1,0.5
2204,22,92,0,1,-0.5
2205,22,93,2,1,0.5
2206,22,94,1,0,0.5
2207,22,95,0,1,-0.5
2208,23,0,0,0,-0.5
2209,23,1,3,0,0.5
2210,23,2,0,0,-0.5
2211,23,3,3,0,0.5
2212,23,4,2,0,-0.5
2213,23,5,3,0,-0.5
2214,23,6,1,1,0.5
2215,23,7,2,1,0.5
2216,23,8,3,0,0.5
2217,23,9,2,1,0.5
2218,23,10,0,1,-0.5
2219,23,11,1,1,-0.5
2220,23,12,1,0,0.5
2221,23,13,2,1,-0.5
2222,23,14,1,0,0.5
2223,23,15,0,1,0.5
2224,23,16,3,0,0.5
2225,23,17,1,0,0.5
2226,23,18,2,0,-0.5
2227,23,19,3,0,-0.5
2228,23,20,0,1,-0.5
2229,23,21,1,0,-0.5
2230,23,22,1,0,0.5
2231,23,23,3,0,0.5
2232,23,24,2,0,-0.5
2233,23,25,0,0,-0.5
2234,23,26,1,0,0.5
2235,23,27,2,1,0.5
2236,23,28,0,0,-0.5
2237,23,29,2,1,-0.5
2238,23,30,0,1,0.5
2239,23,31,3,0,0.5
2240,23,32,1,0,0.5
2241,23,33,0,1,0.5
2242,23,34,3,0,0.5
2243,23,35,0,1,-0.5
2244,23,36,1,0,-0.5
2245,23,37,1,0,0.5
2246,23,38,3,0,0.5
2247,23,39,1,0,0.5
2248,23,40,0,1,-0.5
2249,23,41,0,1,-0.5
2250,23,42,3,0,0.5
2251,23,43,2,1,0.5
2252,23,44,2,1,0.5
2253,23,45,2,1,0.5
2254,23,46,3,0,-0.5
2255,23,47,2,1,-0.5
2256,23,48,2,1,-0.5
2257,23,49,3,0,-0.5
2258,23,50,1,0,0.5
2259,23,51,1,0,-0.5
2260,23,52,0,0,-0.5
2261,23,53,1,0,0.5
2262,23,54,3,0,0.5
2263,23,55,3,0,0.5
2264,23,56,0,0,0.5
2265,23,57,0,0,-0.5
2266,23,58,2,1,0.5
2267,23,59,0,0,-0.5
2268,23,60,2,1,0.5
2269,23,61,2,1,0.5
2270,23,62,3,0,0.5
2271,23,63,1,0,0.5
2272,23,64,0,0,-0.5
2273,23,65,2,1,0.5
2274,23,66,1,0,0.5
2275,23,67,3,0,0.5
2276,23,68,1,0,-0.5
2277,23,69,2,1,0.5
2278,23,70,3,0,-0.5
2279,23,71,3,0,0.5
2280,23,72,3,0,0.5
2281,23,73,2,1,-0.5
2282,23,74,1,0,0.5
2283,23,75,0,1,0.5
2284,23,76,1,0,0.5
2285,23,77,0,1,-0.5
2286,23,78,2,1,0.5
2287,23,79,0,1,-0.5
2288,23,80,1,0,0.5
2289,23,81,1,0,-0.5
2290,23,82,3,0,-0.5
2291,23,83,3,0,0.5
2292,23,84,0,1,0.5
2293,23,85,2,1,-0.5
2294,23,86,2,1,0.5
2295,23,87,0,1,-0.5
2296,23,88,2,1,0.5
2297,23,89,2,1,0.5
2298,23,90,1,0,0.5
2299,23,91,3,0,0.5
2300,23,92,0,0,-0.5
2301,23,93,0,1,-0.5
2302,23,94,3,0,0.5
2303,23,95,1,0,0.5
2304,24,0,3,0,0.5
2305,24,1,1,1,-0.5
2306,24,2,1,0,-0.5
2307,24,3,0,0,-0.5
2308,24,4,2,1,0.5
2309,24,5,1,1,-0.5
2310,24,6,0,0,-0.5
2311,24,7,0,1,-0.5
2312,24,8,3,1,-0.5
2313,24,9,2,0,-0.5
2314,24,10,3,0,0.5
2315,24,11,3,0,0.5
2316,24,12,2,0,-0.5
2317,24,13,2,1,-0.5
2318,24,14,1,0,0.5
2319,24,15,0,1,0.5
2320,24,16,1,0,-0.5
2321,24,17,2,0,-0.5
2322,24,18,0,1,-0.5
2323,24,19,1,0,0.5
2324,24,20,3,0,-0.5
2325,24,21,2,0,-0.5
2326,24,22,0,1,-0.5
2327,24,23,3,0,0.5
2328,24,24,1,0,0.5
2329,24,25,0,0,-0.5
2330,24,26,3,0,0.5
2331,24,27,2,0,-0.5
2332,24,28,3,0,0.5
2333,24,29,0,0,-0.5
2334,24,30,2,0,0.5
2335,24,31,1,0,0.5
2336,24,32,3,0,0.5
2337,24,33,1,0,0.5
2338,24,34,3,0,-0.5
2339,24,35,2,0,-0.5
2340,24,36,3,0,0.5
2341,24,37,3,0,0.5
2342,24,38,2,0,0.5
2343,24,39,2,0,-0.5
2344,24,40,0,0,0.5
2345,24,41,0,0,-0.5
2346,24,42,1,0,0.5
2347,24,43,0,0,-0.5
2348,24,44,1,0,-0.5
2349,24,45,2,0,-0.5
2350,24,46,1,0,0.5
2351,24,47,0,0,-0.5
2352,24,48,0,1,-0.5
2353,24,49,3,0,-0.5
2354,24,50,3,0,0.5
2355,24,51,2,0,-0.5
2356,24,52,2,0,-0.5
2357,24,53,1,0,0.5
2358,24,54,0,0,0.5
2359,24,55,2,0,0.5
2360,24,56,1,0,0.5
2361,24,57,1,0,0.5
2362,24,58,1,0,-0.5
2363,24,59,2,0,-0.5
2364,24,60,3,0,0.5
2365,24,61,0,0,-0.5
2366,24,62,0,0,-0.5
2367,24,63,3,0,0.5
2368,24,64,3,0,0.5
2369,24,65,1,0,-0.5
2370,24,66,0,1,0.5
2371,24,67,1,0,0.5
2372,24,68,3,0,0.5
2373,24,69,1,0,0.5
2374,24,70,2,0,-0.5
2375,24,71,3,1,-0.5
2376,24,72,0,1,-0.5
2377,24,73,1,0,0.5
2378,24,74,2,0,-0.5
2379,24,75,2,0,0.5
2380,24,76,0,0,-0.5
2381,24,77,2,0,-0.5
2382,24,78,3,0,0.5
2383,24,79,0,0,-0.5
2384,24,80,3,0,-0.5
2385,24,81,0,0,0.5
2386,24,82,1,0,0.5
2387,24,83,1,0,0.5
2388,24,84,2,0,-0.5
2389,24,85,2,0,0.5
2390,24,86,0,0,-0.5
2391,24,87,3,0,0.5
2392,24,88,0,1,-0.5
2393,24,89,1,0,-0.5
2394,24,90,3,0,0.5
2395,24,91,2,0,-0.5
2396,24,92,2,0,-0.5
2397,24,93,1,0,0.5
2398,24,94,3,0,0.5
2399,24,95,0,1,-0.5
2400,25,0,1,0,0.5
2401,25,1,0,1,-0.5
2402,25,2,3,1,0.5
2403,25,3,2,1,0.5
2404,25,4,3,1,-0.5
2405,25,5,1,1,0.5
2406,25,6,2,1,0.5
2407,25,7,1,1,-0.5
2408,25,8,3,1,0.5
2409,25,9,3,1,0.5
2410,25,10,2,1,-0.5
2411,25,11,2,1,0.5
2412,25,12,0,0,0.5
2413,25,13,0,0,-0.5
2414,25,14,0,0,-0.5
2415,25,15,1,0,0.5
2416,25,16,3,1,0.5
2417,25,17,2,1,0.5
2418,25,18,3,1,-0.5
2419,25,19,3,1,0.5
2420,25,20,2,1,0.5
2421,25,21,1,0,0.5
2422,25,22,0,1,-0.5
2423,25,23,1,0,0.5
2424,25,24,2,1,-0.5
2425,25,25,1,0,0.5
2426,25,26,1,0,-0.5
2427,25,27,2,1,0.5
2428,25,28,0,1,-0.5
2429,25,29,3,1,0.5
2430,25,30,0,1,-0.5
2431,25,31,0,1,0.5
2432,25,32,3,1,-0.5
2433,25,33,3,1,0.5
2434,25,34,0,0,-0.5
2435,25,35,0,0,-0.5
2436,25,36,2,1,0.5
2437,25,37,0,0,0.5
2438,25,38,1,0,-0.5
2439,25,39,3,1,0.5
2440,25,40,3,1,0.5
2441,25,41,1,0,0.5
2442,25,42,0,0,-0.5
2443,25,43,2,1,-0.5
2444,25,44,2,1,0.5
2445,25,45,1,0,0.5
2446,25,46,1,0,0.5
2447,25,47,2,1,0.5
2448,25,48,1,1,-0.5
2449,25,49,2,1,-0.5
2450,25,50,2,1,0.5
2451,25,51,0,0,-0.5
2452,25,52,1,0,0.5
2453,25,53,2,1,0.5
2454,25,54,3,1,-0.5
2455,25,55,3,1,0.5
2456,25,56,0,1,0.5
2457,25,57,1,0,-0.5
2458,25,58,3,1,0.5
2459,25,59,2,1,0.5
2460,25,60,3,1,0.5
2461,25,61,0,0,-0.5
2462,25,62,1,0,0.5
2463,25,63,0,0,-0.5
2464,25,64,1,0,0.5
2465,25,65,1,0,0.5
2466,25,66,2,0,-0.5
2467,25,67,3,1,0.5
2468,25,68,0,0,-0.5
2469,25,69,2,1,0.5
2470,25,70,3,1,0.5
2471,25,71,0,1,0.5
2472,25,72,2,1,-0.5
2473,25,73,0,0,-0.5
2474,25,74,2,1,0.5
2475,25,75,0,1,-0.5
2476,25,76,3,1,-0.5
2477,25,77,1,0,-0.5
2478,25,78,3,1,0.5
2479,25,79,1,0,0.5
2480,25,80,0,1,-0.5
2481,25,81,2,1,0.5
2482,25,82,3,1,-0.5
2483,25,83,1,0,0.5
2484,25,84,1,0,0.5
2485,25,85,1,0,0.5
2486,25,86,0,1,0.5
2487,25,87,0,1,-0.5
2488,25,88,3,1,0.5
2489,25,89,2,1,-0.5
2490,25,90,3,1,0.5
2491,25,91,2,1,0.5
2492,25,92,0,1,-0.5
2493,25,93,1,0,-0.5
2494,25,94,2,1,0.5
2495,25,95,3,1,0.5
2496,26,0,2,1,-0.5
2497,26,1,0,0,0.5
2498,26,2,0,0,-0.5
2499,26,3,3,0,-0.5
2500,26,4,1,1,0.5
2501,26,5,2,0,-0.5
2502,26,6,1,1,-0.5
2503,26,7,1,0,0.5
2504,26,8,2,1,0.5
2505,26,9,0,0,-0.5
2506,26,10,3,1,0.5
2507,26,11,3,1,0.5
2508,26,12,3,1,0.5
2509,26,13,2,0,-0.5
2510,26,14,1,0,-0.5
2511,26,15,0,1,-0.5
2512,26,16,0,0,0.5
2513,26,17,3,1,0.5
2514,26,18,1,0,0.5
2515,26,19,1,0,0.5
2516,26,20,2,1,0.5
2517,26,21,2,1,0.5
2518,26,22,1,0,-0.5
2519,26,23,1,1,-0.5
2520,26,24,2,1,0.5
2521,26,25,0,0,-0.5
2522,26,26,3,0,0.5
2523,26,27,0,1,-0.5
2524,26,28,0,0,-0.5
2525,26,29,3,1,-0.5
2526,26,30,2,1,-0.5
2527,26,31,3,1,0.5
2528,26,32,1,0,0.5
2529,26,33,1,0,-0.5
2530,26,34,0,1,-0.5
2531,26,35,1,0,0.5
2532,26,36,0,0,0.5
2533,26,37,0,0,-0.5
2534,26,38,3,1,0.5
2535,26,39,2,1,0.5
2536,26,40,3,1,0.5
2537,26,41,2,0,0.5
2538,26,42,2,1,0.5
2539,26,43,1,0,0.5
2540,26,44,3,1,0.5
2541,26,45,2,1,0.5
2542,26,46,3,0,-0.5
2543,26,47,0,1,-0.5
2544,26,48,0,0,-0.5
2545,26,49,2,1,0.5
2546,26,50,0,1,0.5
2547,26,51,3,1,0.5
2548,26,52,2,1,0.5
2549,26,53,1,1,-0.5
2550,26,54,0,1,-0.5
2551,26,55,3,1,0.5
2552,26,56,2,1,0.5
2553,26,57,1,0,-0.5
2554,26,58,2,1,-0.5
2555,26,59,3,1,0.5
2556,26,60,1,1,-0.5
2557,26,61,0,0,-0.5
2558,26,62,3,1,-0.5
2559,26,63,1,1,-0.5
2560,26,64,2,1,0.5
2561,26,65,1,0,-0.5
2562,26,66,0,0,-0.5
2563,26,67,3,1,-0.5
2564,26,68,2,0,-0.5
2565,26,69,1,0,0.5
2566,26,70,0,0,-0.5
2567,26,71,0,0,-0.5
2568,26,72,2,1,-0.5
2569,26,73,3,0,0.5
2570,26,74,3,0,0.5
2571,26,75,0,1,0.5
2572,26,76,3,1,0.5
2573,26,77,1,0,0.5
2574,26,78,1,0,0.5
2575,26,79,2,0,-0.5
2576,26,80,3,1,0.5
2577,26,81,0,0,-0.5
2578,26,82,3,1,0.5
2579,26,83,1,0,0.5
2580,26,84,1,0,0.5
2581,26,85,0,1,-0.5
2582,26,86,0,1,0.5
2583,26,87,1,0,-0.5
2584,26,88,2,1,-0.5
2585,26,89,1,0,0.5
2586,26,90,0,0,-0.5
2587,26,91,2,1,0.5
2588,26,92,3,1,-0.5
2589,26,93,3,1,0.5
2590,26,94,2,1,0.5
2591,26,95,2,1,0.5
2592,27,0,3,0,0.5
2593,27,1,3,0,-0.5
2594,27,2,1,1,-0.5
2595,27,3,2,1,0.5
2596,27,4,2,1,0.5
2597,27,5,0,1,-0.5
2598,27,6,3,0,0.5
2599,27,7,3,0,0.5
2600,27,8,1,1,0.5
2601,27,9,0,1,-0.5
2602,27,10,0,0,0.5
2603,27,11,0,0,-0.5
2604,27,12,1,1,-0.5
2605,27,13,1,0,0.5
2606,27,14,2,1,-0.5
2607,27,15,2,1,0.5
2608,27,16,0,0,-0.5
2609,27,17,0,0,0.5
2610,27,18,2,1,0.5
2611,27,19,3,0,0.5
2612,27,20,2,1,-0.5
2613,27,21,1,0,0.5
2614,27,22,1,0,0.5
2615,27,23,2,1,0.5
2616,27,24,3,0,-0.5
2617,27,25,0,0,-0.5
2618,27,26,1,1,-0.5
2619,27,27,2,0,-0.5
2620,27,28,1,1,0.5
2621,27,29,0,1,-0.5
2622,27,30,3,0,0.5
2623,27,31,3,0,0.5
2624,27,32,3,1,-0.5
2625,27,33,3,0,0.5
2626,27,34,0,0,-0.5
2627,27,35,0,1,-0.5
2628,27,36,0,1,0.5
2629,27,37,2,1,0.5
2630,27,38,1,1,-0.5
2631,27,39,2,1,0.5
2632,27,40,3,0,0.5
2633,27,41,2,0,-0.5
2634,27,42,0,1,-0.5
2635,27,43,2,1,-0.5
2636,27,44,1,0,-0.5
2637,27,45,1,0,0.5
2638,27,46,3,0,0.5
2639,27,47,1,1,-0.5
2640,27,48,3,0,0.5
2641,27,49,0,1,-0.5
2642,27,50,2,1,0.5
2643,27,51,1,0,0.5
2644,27,52,1,0,0.5
2645,27,53,1,0,0.5
2646,27,54,3,0,0.5
2647,27,55,0,0,-0.5
2648,27,56,2,1,0.5
2649,27,57,0,1,-0.5
2650,27,58,2,0,-0.5
2651,27,59,0,0,0.5
2652,27,60,2,1,-0.5
2653,27,61,1,0,-0.5
2654,27,62,3,0,0.5
2655,27,63,3,0,-0.5
2656,27,64,2,1,0.5
2657,27,65,0,1,-0.5
2658,27,66,3,0,0.5
2659,27,67,2,1,-0.5
2660,27,68,1,0,0.5
2661,27,69,3,0,-0.5
2662,27,70,2,1,0.5
2663,27,71,0,0,-0.5
2664,27,72,1,0,-0.5
2665,27,73,3,0,0.5
2666,27,74,2,1,0.5
2667,27,75,1,0,0.5
2668,27,76,1,1,-0.5
2669,27,77,0,1,-0.5
2670,27,78,0,0,0.5
2671,27,79,3,0,0.5
2672,27,80,0,0,-0.5
2673,27,81,0,0,-0.5
2674,27,82,1,0,-0.5
2675,27,83,0,1,0.5
2676,27,84,2,1,0.5
2677,27,85,2,1,-0.5
2678,27,86,3,0,0.5
2679,27,87,2,1,0.5
2680,27,88,3,0,0.5
2681,27,89,3,0,-0.5
2682,27,90,1,1,-0.5
2683,27,91,2,1,0.5
2684,27,92,0,0,-0.5
2685,27,93,1,0,0.5
2686,27,94,3,0,0.5
2687,27,95,1,0,0.5
2688,28,0,0,1,-0.5
2689,28,1,3,1,0.5
2690,28,2,1,0,0.5
2691,28,3,3,1,0.5
2692,28,4,1,0,0.5
2693,28,5,2,1,-0.5
2694,28,6,1,0,-0.5
2695,28,7,0,0,0.5
2696,28,8,1,0,0.5
2697,28,9,2,0,-0.5
2698,28,10,0,0,-0.5
2699,28,11,2,1,0.5
2700,28,12,2,0,-0.5
2701,28,13,3,1,-0.5
2702,28,14,0,0,-0.5
2703,28,15,3,1,0.5
2704,28,16,2,1,0.5
2705,28,17,0,1,-0.5
2706,28,18,3,1,-0.5
2707,28,19,2,1,0.5
2708,28,20,3,1,0.5
2709,28,21,0,0,-0.5
2710,28,22,3,0,0.5
2711,28,23,2,1,-0.5
2712,28,24,1,0,0.5
2713,28,25,1,0,-0.5
2714,28,26,0,1,-0.5
2715,28,27,0,1,0.5
2716,28,28,3,1,0.5
2717,28,29,1,0,0.5
2718,28,30,1,1,-0.5
2719,28,31,2,1,0.5
2720,28,32,3,1,0.5
2721,28,33,0,1,-0.5
2722,28,34,2,1,0.5
2723,28,35,1,0,0.5
2724,28,36,2,1,0.5
2725,28,37,1,1,-0.5
2726,28,38,1,1,-0.5
2727,28,39,0,0,-0.5
2728,28,40,3,1,0.5
2729,28,41,1,0,-0.5
2730,28,42,0,1,0.5
2731,28,43,3,1,-0.5
2732,28,44,3,1,0.5
2733,28,45,0,1,-0.5
2734,28,46,2,1,-0.5
2735,28,47,2,0,-0.5
2736,28,48,3,1,-0.5
2737,28,49,2,1,0.5
2738,28,50,3,1,0.5
2739,28,51,2,1,0.5
2740,28,52,3,1,0.5
2741,28,53,0,0,-0.5
2742,28,54,1,1,-0.5
2743,28,55,3,0,-0.5
2744,28,56,0,1,-0.5
2745,28,57,2,1,0.5
2746,28,58,1,1,0.5
2747,28,59,0,1,0.5
2748,28,60,1,1,-0.5
2749,28,61,1,1,-0.5
2750,28,62,0,1,-0.5
2751,28,63,2,1,-0.5
2752,28,64,3,1,-0.5
2753,28,65,0,0,0.5
2754,28,66,1,0,-0.5
2755,28,67,3,1,0.5
2756,28,68,0,1,-0.5
2757,28,69,1,1,-0.5
2758,28,70,2,0,-0.5
2759,28,71,2,1,0.5
2760,28,72,2,1,-0.5
2761,28,73,3,1,0.5
2762,28,74,3,1,0.5
2763,28,75,0,0,-0.5
2764,28,76,0,1,-0.5
2765,28,77,1,1,-0.5
2766,28,78,1,1,-0.5
2767,28,79,2,0,-0.5
2768,28,80,0,1,-0.5
2769,28,81,0,1,-0.5
2770,28,82,0,0,-0.5
2771,28,83,1,1,0.5
2772,28,84,3,1,-0.5
2773,28,85,2,1,0.5
