Unnamed: 0.1,Unnamed: 0,subject_id,task,trial_within_task,choice,reward,x0,x1,x2,x3,target,time,is_training,trial,correct
3815,3815,12,21,5,0,1.0,-1.05,-0.79,-0.52,-0.87,0,1263095.0,True,215,1
3816,3816,12,21,6,0,1.0,-0.04,0.48,-1.39,0.8,0,1266679.0,True,216,1
3817,3817,12,21,7,0,1.0,-2.72,-1.56,0.85,-2.41,0,1270036.0,True,217,1
3818,3818,12,21,8,0,1.0,-0.47,0.68,-0.98,-0.85,0,1273915.0,True,218,1
3819,3819,12,21,9,1,1.0,1.3,0.57,-2.09,0.35,1,1277678.0,True,219,1
3820,3820,12,22,0,1,1.0,0.04,-0.51,0.78,-0.83,1,1283492.0,True,220,1
3821,3821,12,22,1,0,-1.0,0.0,-1.02,0.72,-0.41,1,1288205.0,True,221,0
3822,3822,12,22,2,1,-1.0,2.06,2.0,-2.67,1.91,0,1292421.0,True,222,0
3823,3823,12,22,3,1,-1.0,0.66,0.83,-1.18,1.0,0,1296259.0,True,223,0
3824,3824,12,22,4,1,1.0,-0.86,-0.18,0.92,-0.48,1,1300093.0,True,224,1
3825,3825,12,22,5,0,1.0,0.38,2.11,-1.88,2.38,0,1303403.0,True,225,1
3826,3826,12,22,6,0,1.0,2.03,0.26,0.41,-1.14,0,1306374.0,True,226,1
3827,3827,12,22,7,1,1.0,-0.98,-2.35,2.66,-1.42,1,1310620.0,True,227,1
3828,3828,12,22,8,0,1.0,0.5,0.48,-0.91,-0.26,0,1314133.0,True,228,1
3829,3829,12,22,9,0,1.0,1.11,4.6,-0.31,4.06,0,1317332.0,True,229,1
3830,3830,12,23,0,1,-1.0,0.73,0.28,-0.27,-0.68,0,1323845.0,True,230,0
3831,3831,12,23,1,0,1.0,0.48,-0.95,0.08,-0.55,0,1328066.0,True,231,1
3832,3832,12,23,2,0,1.0,0.53,-0.49,0.01,-1.52,0,1332195.0,True,232,1
3833,3833,12,23,3,0,1.0,1.25,1.32,-0.02,-1.68,0,1336458.0,True,233,1
3834,3834,12,23,4,1,-1.0,-0.66,-0.87,0.05,-0.44,0,1342175.0,True,234,0
3835,3835,12,23,5,1,1.0,-1.05,1.25,-1.49,-0.72,1,1348075.0,True,235,1
3836,3836,12,23,6,0,1.0,0.62,-2.16,0.76,0.55,0,1352137.0,True,236,1
3837,3837,12,23,7,0,1.0,3.56,-1.93,4.18,-0.28,0,1359289.0,True,237,1
3838,3838,12,23,8,0,-1.0,0.66,1.17,0.43,-0.98,1,1362905.0,True,238,0
3839,3839,12,23,9,0,1.0,2.0,-0.96,2.23,-2.42,0,1373461.0,True,239,1
3840,3840,12,24,0,0,-1.0,-1.59,1.58,1.95,1.31,1,1378935.0,True,240,0
3841,3841,12,24,1,1,1.0,-1.25,1.94,2.82,-1.79,1,1383224.0,True,241,1
3842,3842,12,24,2,1,-1.0,0.96,-0.66,0.54,0.7,0,1388660.0,True,242,0
3843,3843,12,24,3,0,-1.0,-0.92,-0.36,2.63,0.12,1,1392127.0,True,243,0
3844,3844,12,24,4,1,1.0,-0.68,0.66,0.22,-3.03,1,1395504.0,True,244,1
3845,3845,12,24,5,0,1.0,0.41,0.51,-1.43,-0.09,0,1399214.0,True,245,1
3846,3846,12,24,6,1,1.0,-2.14,2.13,-0.09,-1.85,1,1403370.0,True,246,1
3847,3847,12,24,7,0,1.0,0.65,-0.99,0.71,1.09,0,1406483.0,True,247,1
3848,3848,12,24,8,1,1.0,-0.63,-0.48,1.01,0.63,1,1410160.0,True,248,1
3849,3849,12,24,9,1,1.0,-0.05,1.5,-1.3,-1.92,1,1415269.0,True,249,1
3850,3850,12,25,0,1,1.0,-0.29,0.75,0.97,1.57,1,1425630.0,True,250,1
3851,3851,12,25,1,0,1.0,2.41,-2.12,2.5,1.81,0,1431941.0,True,251,1
3852,3852,12,25,2,0,1.0,1.38,-0.4,0.66,-0.09,0,1440159.0,True,252,1
3853,3853,12,25,3,0,-1.0,1.18,0.33,2.54,1.73,1,1450859.0,True,253,0
3854,3854,12,25,4,0,1.0,1.11,-1.97,-1.83,-1.26,0,1457276.0,True,254,1
3855,3855,12,25,5,1,1.0,-1.6,-0.36,-1.29,-0.04,1,1464793.0,True,255,1
3856,3856,12,25,6,0,-1.0,1.71,1.35,1.8,2.44,1,1470878.0,True,256,0
3857,3857,12,25,7,0,1.0,0.94,-2.55,-1.89,-1.03,0,1486747.0,True,257,1
3858,3858,12,25,8,0,-1.0,0.2,-0.64,0.8,1.95,1,1496287.0,True,258,0
3859,3859,12,25,9,0,1.0,1.58,1.57,0.9,-2.19,0,1499616.0,True,259,1
3860,3860,12,26,0,1,1.0,-1.66,-0.82,0.22,0.07,1,1506503.0,True,260,1
3861,3861,12,26,1,0,-1.0,1.92,-3.32,-0.32,0.38,1,1509961.0,True,261,0
3862,3862,12,26,2,1,-1.0,2.19,-0.97,-0.84,-0.63,0,1515075.0,True,262,0
3863,3863,12,26,3,1,1.0,0.23,-1.68,-0.16,-1.37,1,1518346.0,True,263,1
3864,3864,12,26,4,0,1.0,1.16,-0.26,-0.91,-1.48,0,1525658.0,True,264,1
3865,3865,12,26,5,0,1.0,0.14,0.84,-0.67,1.22,0,1529651.0,True,265,1
3866,3866,12,26,6,0,1.0,0.03,1.56,2.06,0.13,0,1536886.0,True,266,1
3867,3867,12,26,7,0,1.0,1.09,-0.1,1.3,3.13,0,1542215.0,True,267,1
3868,3868,12,26,8,1,1.0,-1.8,0.55,4.57,3.1,1,1545811.0,True,268,1
3869,3869,12,26,9,1,1.0,-0.33,0.41,-1.3,-0.93,1,1549937.0,True,269,1
3870,3870,12,27,0,0,-1.0,2.26,-0.62,-0.14,-1.18,1,1556962.0,True,270,0
3871,3871,12,27,1,1,1.0,-0.02,-2.0,-0.42,-0.66,1,1563536.0,True,271,1
3872,3872,12,27,2,0,-1.0,1.4,-0.3,-0.05,-0.37,1,1575495.0,True,272,0
3873,3873,12,27,3,1,-1.0,-0.73,1.87,0.18,0.29,0,1578808.0,True,273,0
3874,3874,12,27,4,0,-1.0,0.89,-1.73,0.35,0.75,1,1582484.0,True,274,0
3875,3875,12,27,5,1,1.0,1.27,-1.47,-0.86,0.71,1,1586202.0,True,275,1
3876,3876,12,27,6,0,1.0,-0.21,-0.39,1.5,0.9,0,1590117.0,True,276,1
3877,3877,12,27,7,1,1.0,2.46,-1.32,-3.77,0.82,1,1596377.0,True,277,1
3878,3878,12,27,8,1,-1.0,0.18,0.88,-0.34,-1.18,0,1605977.0,True,278,0
3879,3879,12,27,9,1,-1.0,-0.23,0.42,1.67,1.03,0,1609843.0,True,279,0
3880,3880,12,28,0,1,1.0,-0.1,1.12,-1.54,-0.36,1,1620738.0,True,280,1
3881,3881,12,28,1,1,1.0,-1.99,2.69,-0.5,-1.87,1,1624252.0,True,281,1
3882,3882,12,28,2,0,-1.0,0.04,0.3,1.31,0.34,1,1628227.0,True,282,0
3883,3883,12,28,3,1,1.0,-0.77,-1.36,1.44,-0.53,1,1632276.0,True,283,1
3884,3884,12,28,4,1,1.0,-1.05,-1.47,0.42,-1.99,1,1636218.0,True,284,1
3885,3885,12,28,5,0,1.0,1.09,-1.64,-0.55,-1.09,0,1642286.0,True,285,1
3886,3886,12,28,6,1,1.0,0.47,2.01,-0.97,-2.1,1,1645977.0,True,286,1
3887,3887,12,28,7,1,-1.0,2.07,0.75,2.97,2.88,0,1649685.0,True,287,0
3888,3888,12,28,8,1,1.0,-0.71,-0.08,1.91,0.49,1,1653544.0,True,288,1
3889,3889,12,28,9,0,-1.0,-1.45,-0.68,2.37,-0.53,1,1657117.0,True,289,0
3890,3890,12,29,0,1,-1.0,-0.54,0.43,-1.09,-1.76,0,1664646.0,True,290,0
3891,3891,12,29,1,0,-1.0,2.03,-0.21,2.42,0.46,1,1668929.0,True,291,0
3892,3892,12,29,2,1,1.0,-4.19,4.34,-1.96,-1.4,1,1678860.0,True,292,1
3893,3893,12,29,3,0,1.0,2.56,-2.91,2.18,-1.56,0,1685618.0,True,293,1
3894,3894,12,29,4,0,1.0,1.2,-1.28,0.9,0.06,0,1689435.0,True,294,1
3895,3895,12,29,5,1,-1.0,-0.15,-1.03,-0.97,0.91,0,1693682.0,True,295,0
3896,3896,12,29,6,0,1.0,-1.03,-0.67,-1.57,-0.06,0,1697050.0,True,296,1
3897,3897,12,29,7,0,-1.0,-2.97,1.0,-3.97,-0.51,1,1700149.0,True,297,0
3898,3898,12,29,8,0,1.0,-0.78,0.48,-2.35,-0.39,0,1705396.0,True,298,1
3899,3899,12,29,9,0,-1.0,-2.1,1.03,1.37,1.56,1,1708939.0,True,299,0
3900,3900,13,0,0,1,-1.0,-1.17,-0.16,0.73,-1.23,0,131854.0,True,0,0
3901,3901,13,0,1,0,-1.0,3.04,-2.48,1.19,-2.92,1,143983.0,True,1,0
3902,3902,13,0,2,1,1.0,0.25,-0.28,0.0,0.23,1,152223.0,True,2,1
3903,3903,13,0,3,0,1.0,-1.68,-2.6,0.97,-0.54,0,156744.0,True,3,1
3904,3904,13,0,4,1,1.0,2.41,1.34,-0.79,-1.97,1,161710.0,True,4,1
3905,3905,13,0,5,0,-1.0,-0.4,-2.53,0.15,-1.67,1,165726.0,True,5,0
3906,3906,13,0,6,0,1.0,-1.54,1.82,-1.77,1.62,0,171485.0,True,6,1
3907,3907,13,0,7,1,-1.0,0.56,2.67,-1.89,1.23,0,179006.0,True,7,0
3908,3908,13,0,8,0,1.0,-0.82,-1.52,3.0,0.26,0,182606.0,True,8,1
3909,3909,13,0,9,0,1.0,-1.22,-1.26,0.18,1.82,0,186311.0,True,9,1
3910,3910,13,1,0,0,-1.0,-0.29,0.75,0.97,1.57,1,193109.0,True,10,0
3911,3911,13,1,1,0,1.0,2.41,-2.12,2.5,1.81,0,196973.0,True,11,1
3912,3912,13,1,2,0,1.0,1.38,-0.4,0.66,-0.09,0,201349.0,True,12,1
3913,3913,13,1,3,0,-1.0,1.18,0.33,2.54,1.73,1,205997.0,True,13,0
3914,3914,13,1,4,0,1.0,1.11,-1.97,-1.83,-1.26,0,211229.0,True,14,1
3915,3915,13,1,5,1,1.0,-1.6,-0.36,-1.29,-0.04,1,216966.0,True,15,1
3916,3916,13,1,6,0,-1.0,1.71,1.35,1.8,2.44,1,221054.0,True,16,0
3917,3917,13,1,7,1,-1.0,0.94,-2.55,-1.89,-1.03,0,226262.0,True,17,0
3918,3918,13,1,8,0,-1.0,0.2,-0.64,0.8,1.95,1,230142.0,True,18,0
3919,3919,13,1,9,0,1.0,1.58,1.57,0.9,-2.19,0,233677.0,True,19,1
3920,3920,13,2,0,0,1.0,0.21,-0.13,0.29,0.65,0,240413.0,True,20,1
3921,3921,13,2,1,1,1.0,-1.6,-1.34,2.52,1.47,1,243502.0,True,21,1
3922,3922,13,2,2,0,1.0,1.27,0.4,-0.5,-1.75,0,247790.0,True,22,1
3923,3923,13,2,3,0,1.0,1.82,0.74,-1.81,-1.67,0,252102.0,True,23,1
3924,3924,13,2,4,0,-1.0,0.27,0.2,1.2,1.08,1,255325.0,True,24,0
3925,3925,13,2,5,0,1.0,0.26,-0.25,0.66,0.25,0,261102.0,True,25,1
3926,3926,13,2,6,1,1.0,-0.83,-0.14,0.8,0.5,1,264853.0,True,26,1
3927,3927,13,2,7,0,1.0,0.21,-1.33,0.58,0.87,0,268149.0,True,27,1
3928,3928,13,2,8,1,-1.0,-1.3,-1.71,1.53,2.32,0,271286.0,True,28,0
3929,3929,13,2,9,1,-1.0,-0.32,-1.38,0.58,0.47,0,274917.0,True,29,0
3930,3930,13,3,0,0,-1.0,2.26,-0.62,-0.14,-1.18,1,280494.0,True,30,0
3931,3931,13,3,1,0,-1.0,-0.02,-2.0,-0.42,-0.66,1,284030.0,True,31,0
3932,3932,13,3,2,1,1.0,1.4,-0.3,-0.05,-0.37,1,287038.0,True,32,1
3933,3933,13,3,3,0,1.0,-0.73,1.87,0.18,0.29,0,290854.0,True,33,1
3934,3934,13,3,4,1,1.0,0.89,-1.73,0.35,0.75,1,294382.0,True,34,1
3935,3935,13,3,5,1,1.0,1.27,-1.47,-0.86,0.71,1,298037.0,True,35,1
3936,3936,13,3,6,0,1.0,-0.21,-0.39,1.5,0.9,0,301422.0,True,36,1
3937,3937,13,3,7,1,1.0,2.46,-1.32,-3.77,0.82,1,304405.0,True,37,1
3938,3938,13,3,8,1,-1.0,0.18,0.88,-0.34,-1.18,0,307741.0,True,38,0
3939,3939,13,3,9,0,1.0,-0.23,0.42,1.67,1.03,0,311526.0,True,39,1
3940,3940,13,4,0,1,1.0,1.16,-0.28,-1.42,0.01,1,316702.0,True,40,1
3941,3941,13,4,1,1,1.0,0.86,2.35,2.09,-0.43,1,319638.0,True,41,1
3942,3942,13,4,2,0,-1.0,-0.11,1.51,-0.09,-0.63,1,323293.0,True,42,0
3943,3943,13,4,3,1,1.0,0.6,0.71,0.92,0.71,1,326255.0,True,43,1
3944,3944,13,4,4,1,1.0,1.21,-0.26,-0.05,0.12,1,329998.0,True,44,1
3945,3945,13,4,5,1,1.0,3.0,-1.19,2.1,1.48,1,333133.0,True,45,1
3946,3946,13,4,6,1,1.0,0.52,0.16,-0.7,-1.34,1,336086.0,True,46,1
3947,3947,13,4,7,0,1.0,-1.07,0.1,-1.8,-1.99,0,339726.0,True,47,1
3948,3948,13,4,8,0,1.0,-1.47,0.6,-1.58,1.42,0,343101.0,True,48,1
3949,3949,13,4,9,0,-1.0,-0.61,2.3,0.3,1.11,1,346558.0,True,49,0
3950,3950,13,5,0,0,-1.0,-0.8,-1.7,1.73,-1.08,1,351998.0,True,50,0
3951,3951,13,5,1,0,1.0,0.31,0.0,-1.04,-0.45,0,355374.0,True,51,1
3952,3952,13,5,2,1,1.0,-2.02,-0.5,1.18,-0.52,1,359694.0,True,52,1
3953,3953,13,5,3,0,-1.0,0.41,-1.61,2.61,-0.51,1,365350.0,True,53,0
3954,3954,13,5,4,1,1.0,-0.25,-1.62,0.28,-1.61,1,369214.0,True,54,1
3955,3955,13,5,5,1,1.0,-3.05,-1.06,2.36,-1.86,1,374069.0,True,55,1
3956,3956,13,5,6,1,1.0,-1.08,0.6,0.26,0.68,1,377181.0,True,56,1
3957,3957,13,5,7,1,1.0,-0.22,0.08,1.71,2.8,1,380726.0,True,57,1
3958,3958,13,5,8,0,1.0,2.64,-1.56,-0.09,0.22,0,383718.0,True,58,1
3959,3959,13,5,9,1,1.0,-1.5,-0.09,2.1,3.11,1,386606.0,True,59,1
3960,3960,13,6,0,0,1.0,0.28,0.39,-1.37,0.23,0,392270.0,True,60,1
3961,3961,13,6,1,0,-1.0,2.15,0.69,1.53,1.6,1,395309.0,True,61,0
3962,3962,13,6,2,1,-1.0,-2.41,-1.66,1.45,-2.21,0,398358.0,True,62,0
3963,3963,13,6,3,1,1.0,2.21,0.31,0.19,0.97,1,401357.0,True,63,1
3964,3964,13,6,4,0,1.0,-0.81,1.63,-1.43,0.32,0,404575.0,True,64,1
3965,3965,13,6,5,0,1.0,-1.05,-0.79,-0.52,-0.87,0,407694.0,True,65,1
3966,3966,13,6,6,0,1.0,-0.04,0.48,-1.39,0.8,0,410966.0,True,66,1
3967,3967,13,6,7,0,1.0,-2.72,-1.56,0.85,-2.41,0,413982.0,True,67,1
3968,3968,13,6,8,0,1.0,-0.47,0.68,-0.98,-0.85,0,417750.0,True,68,1
3969,3969,13,6,9,1,1.0,1.3,0.57,-2.09,0.35,1,421301.0,True,69,1
3970,3970,13,7,0,1,-1.0,1.73,-1.29,0.72,0.4,0,426726.0,True,70,0
3971,3971,13,7,1,0,1.0,1.12,-0.6,1.2,1.3,0,429965.0,True,71,1
3972,3972,13,7,2,1,1.0,-0.78,0.66,-0.57,0.31,1,433637.0,True,72,1
3973,3973,13,7,3,1,1.0,-0.34,-2.25,-1.09,3.6,1,436678.0,True,73,1
3974,3974,13,7,4,0,1.0,0.5,1.98,1.0,0.16,0,439797.0,True,74,1
3975,3975,13,7,5,1,1.0,-1.38,0.68,-1.5,-1.33,1,442806.0,True,75,1
3976,3976,13,7,6,0,1.0,0.11,1.07,-0.18,-2.72,0,445869.0,True,76,1
3977,3977,13,7,7,1,1.0,-0.56,-0.36,-3.05,1.95,1,448933.0,True,77,1
3978,3978,13,7,8,1,1.0,-2.14,2.35,-0.63,-2.56,1,451917.0,True,78,1
3979,3979,13,7,9,1,1.0,-2.54,1.05,-1.43,-0.84,1,454926.0,True,79,1
3980,3980,13,8,0,1,1.0,-0.52,-0.84,0.53,1.45,1,459845.0,True,80,1
3981,3981,13,8,1,1,-1.0,-2.14,1.7,1.18,1.53,0,462845.0,True,81,0
3982,3982,13,8,2,1,-1.0,-1.62,-0.19,-1.43,0.49,0,465997.0,True,82,0
3983,3983,13,8,3,1,1.0,2.06,1.0,-0.18,-1.33,1,469085.0,True,83,1
3984,3984,13,8,4,0,1.0,-0.85,-0.15,-0.68,-1.86,0,471774.0,True,84,1
3985,3985,13,8,5,0,-1.0,-0.61,-1.23,1.03,0.24,1,475293.0,True,85,0
3986,3986,13,8,6,0,-1.0,-0.57,-2.79,0.28,-0.83,1,478165.0,True,86,0
3987,3987,13,8,7,0,1.0,-1.87,1.46,1.28,-0.23,0,481597.0,True,87,1
3988,3988,13,8,8,0,1.0,-2.03,1.09,1.7,0.63,0,484950.0,True,88,1
3989,3989,13,8,9,0,1.0,-4.12,3.02,1.47,1.42,0,487814.0,True,89,1
3990,3990,13,9,0,0,-1.0,-1.66,-0.82,0.22,0.07,1,492765.0,True,90,0
3991,3991,13,9,1,0,-1.0,1.92,-3.32,-0.32,0.38,1,496717.0,True,91,0
3992,3992,13,9,2,1,-1.0,2.19,-0.97,-0.84,-0.63,0,500054.0,True,92,0
3993,3993,13,9,3,0,-1.0,0.23,-1.68,-0.16,-1.37,1,503182.0,True,93,0
3994,3994,13,9,4,1,-1.0,1.16,-0.26,-0.91,-1.48,0,505989.0,True,94,0
3995,3995,13,9,5,1,-1.0,0.14,0.84,-0.67,1.22,0,509326.0,True,95,0
3996,3996,13,9,6,0,1.0,0.03,1.56,2.06,0.13,0,512501.0,True,96,1
3997,3997,13,9,7,0,1.0,1.09,-0.1,1.3,3.13,0,515381.0,True,97,1
3998,3998,13,9,8,1,1.0,-1.8,0.55,4.57,3.1,1,518678.0,True,98,1
3999,3999,13,9,9,1,1.0,-0.33,0.41,-1.3,-0.93,1,522694.0,True,99,1
4000,4000,13,10,0,0,1.0,1.52,-1.58,-0.18,1.25,0,528446.0,True,100,1
4001,4001,13,10,1,0,1.0,0.95,-0.05,0.69,-0.24,0,531725.0,True,101,1
4002,4002,13,10,2,0,1.0,0.34,0.8,-1.56,0.75,0,534806.0,True,102,1
4003,4003,13,10,3,1,1.0,-2.61,0.89,-0.79,0.11,1,537773.0,True,103,1
4004,4004,13,10,4,0,-1.0,1.57,-1.43,1.52,-0.13,1,540653.0,True,104,0
4005,4005,13,10,5,1,1.0,-1.19,0.25,0.65,2.28,1,544174.0,True,105,1
4006,4006,13,10,6,0,1.0,1.07,-0.62,-0.32,0.37,0,547438.0,True,106,1
4007,4007,13,10,7,0,1.0,0.75,0.99,-0.66,0.08,0,550773.0,True,107,1
4008,4008,13,10,8,1,-1.0,-2.31,2.25,-1.23,-1.33,0,553830.0,True,108,0
4009,4009,13,10,9,0,1.0,0.37,0.44,-0.14,-1.55,0,557869.0,True,109,1
4010,4010,13,11,0,0,1.0,0.02,-0.11,0.66,2.57,0,563093.0,True,110,1
4011,4011,13,11,1,1,1.0,-1.42,-0.1,-1.55,-2.27,1,565982.0,True,111,1
4012,4012,13,11,2,1,1.0,-1.98,0.43,1.75,1.15,1,568862.0,True,112,1
4013,4013,13,11,3,1,1.0,-1.3,2.0,1.86,-1.06,1,571837.0,True,113,1
4014,4014,13,11,4,0,1.0,0.79,-0.24,2.16,0.99,0,574869.0,True,114,1
4015,4015,13,11,5,0,1.0,1.45,0.18,-0.69,0.33,0,577910.0,True,115,1
4016,4016,13,11,6,1,1.0,-0.02,0.27,0.13,0.02,1,581613.0,True,116,1
4017,4017,13,11,7,0,-1.0,0.56,1.01,-2.39,0.87,1,584893.0,True,117,0
4018,4018,13,11,8,0,1.0,0.69,1.77,0.79,-0.71,0,588181.0,True,118,1
4019,4019,13,11,9,0,1.0,1.62,-1.13,-1.7,1.89,0,591246.0,True,119,1
4020,4020,13,12,0,1,1.0,-1.19,-0.72,0.77,0.69,1,596622.0,True,120,1
4021,4021,13,12,1,0,1.0,3.08,-0.65,0.85,0.52,0,599598.0,True,121,1
4022,4022,13,12,2,1,-1.0,-0.56,2.04,0.92,1.34,0,602758.0,True,122,0
4023,4023,13,12,3,0,-1.0,0.47,-1.31,0.94,-0.86,1,605933.0,True,123,0
4024,4024,13,12,4,0,1.0,3.32,-2.04,-0.14,-0.89,0,608709.0,True,124,1
4025,4025,13,12,5,0,1.0,3.02,0.26,-0.22,0.58,0,611982.0,True,125,1
4026,4026,13,12,6,1,1.0,-0.95,0.38,2.75,0.91,1,614981.0,True,126,1
4027,4027,13,12,7,0,-1.0,0.67,-1.27,-1.59,-1.85,1,617854.0,True,127,0
4028,4028,13,12,8,0,-1.0,-0.24,-0.22,-1.31,-2.82,1,620669.0,True,128,0
4029,4029,13,12,9,0,1.0,2.09,2.26,1.19,2.39,0,623525.0,True,129,1
4030,4030,13,13,0,0,1.0,0.71,-1.0,-0.57,0.78,0,627950.0,True,130,1
4031,4031,13,13,1,1,1.0,-1.36,1.74,0.19,-0.45,1,631486.0,True,131,1
4032,4032,13,13,2,1,-1.0,-0.11,0.96,-0.54,-0.64,0,635110.0,True,132,0
4033,4033,13,13,3,1,1.0,-0.61,0.56,-1.59,-0.13,1,638277.0,True,133,1
4034,4034,13,13,4,1,1.0,-1.78,1.36,1.28,-1.45,1,643934.0,True,134,1
4035,4035,13,13,5,1,-1.0,0.27,0.93,2.02,0.01,0,647015.0,True,135,0
4036,4036,13,13,6,0,1.0,1.9,-1.68,-2.32,0.86,0,650086.0,True,136,1
4037,4037,13,13,7,1,1.0,-0.65,0.05,0.09,-0.06,1,652910.0,True,137,1
4038,4038,13,13,8,0,1.0,0.99,-0.28,-1.48,0.17,0,656709.0,True,138,1
4039,4039,13,13,9,1,-1.0,-0.27,0.25,1.44,0.9,0,659974.0,True,139,0
4040,4040,13,14,0,1,-1.0,-1.82,-2.36,1.75,3.19,0,664930.0,True,140,0
4041,4041,13,14,1,1,1.0,0.74,1.13,0.34,-2.19,1,668269.0,True,141,1
4042,4042,13,14,2,1,1.0,1.52,0.61,2.87,-1.36,1,671405.0,True,142,1
4043,4043,13,14,3,1,1.0,2.2,4.4,2.18,-2.29,1,674678.0,True,143,1
4044,4044,13,14,4,1,1.0,1.6,-0.94,-0.75,0.3,1,677727.0,True,144,1
4045,4045,13,14,5,1,1.0,1.26,-0.7,-0.08,1.26,1,680758.0,True,145,1
4046,4046,13,14,6,1,-1.0,-0.46,-0.78,-0.89,0.4,0,683726.0,True,146,0
4047,4047,13,14,7,0,1.0,-1.14,-2.08,0.2,2.9,0,687022.0,True,147,1
4048,4048,13,14,8,1,1.0,0.51,1.11,0.69,-1.08,1,690109.0,True,148,1
4049,4049,13,14,9,0,1.0,-0.81,-1.01,-0.95,0.99,0,693150.0,True,149,1
4050,4050,13,15,0,1,1.0,0.79,0.75,1.02,-0.8,1,697733.0,True,150,1
4051,4051,13,15,1,0,1.0,-1.05,-1.47,-1.61,0.78,0,700749.0,True,151,1
4052,4052,13,15,2,0,1.0,-0.19,-1.2,1.39,0.58,0,703957.0,True,152,1
4053,4053,13,15,3,0,1.0,-1.91,0.37,0.26,-1.41,0,706942.0,True,153,1
4054,4054,13,15,4,0,1.0,-0.61,0.03,0.26,0.19,0,709869.0,True,154,1
4055,4055,13,15,5,1,1.0,1.11,-1.64,-0.21,1.92,1,712957.0,True,155,1
4056,4056,13,15,6,1,1.0,0.85,-0.15,1.56,1.24,1,715853.0,True,156,1
4057,4057,13,15,7,0,1.0,-1.75,-0.04,0.6,0.49,0,718717.0,True,157,1
4058,4058,13,15,8,0,1.0,-3.47,-2.0,-1.5,1.88,0,721774.0,True,158,1
4059,4059,13,15,9,0,1.0,-1.25,0.17,-0.76,-0.78,0,724965.0,True,159,1
4060,4060,13,16,0,0,-1.0,-0.39,1.71,1.58,-1.42,1,730077.0,True,160,0
4061,4061,13,16,1,0,1.0,1.89,-1.86,-0.84,1.6,0,732950.0,True,161,1
4062,4062,13,16,2,0,1.0,1.96,-3.72,-2.58,1.84,0,736174.0,True,162,1
4063,4063,13,16,3,0,1.0,0.19,-3.63,-2.09,1.19,0,740183.0,True,163,1
4064,4064,13,16,4,0,-1.0,0.1,-0.46,-0.71,1.05,1,743756.0,True,164,0
4065,4065,13,16,5,1,1.0,-0.83,2.84,-0.03,-0.51,1,746829.0,True,165,1
4066,4066,13,16,6,1,1.0,-1.9,1.22,-0.5,0.39,1,750022.0,True,166,1
4067,4067,13,16,7,1,1.0,-0.37,0.38,-0.61,-0.08,1,752893.0,True,167,1
4068,4068,13,16,8,0,1.0,1.32,-1.2,-0.97,0.6,0,756021.0,True,168,1
4069,4069,13,16,9,0,1.0,1.77,-2.05,-1.52,1.35,0,759117.0,True,169,1
4070,4070,13,17,0,0,-1.0,0.04,-0.51,0.78,-0.83,1,764198.0,True,170,0
4071,4071,13,17,1,1,1.0,0.0,-1.02,0.72,-0.41,1,769446.0,True,171,1
4072,4072,13,17,2,0,1.0,2.06,2.0,-2.67,1.91,0,772414.0,True,172,1
4073,4073,13,17,3,0,1.0,0.66,0.83,-1.18,1.0,0,775941.0,True,173,1
4074,4074,13,17,4,1,1.0,-0.86,-0.18,0.92,-0.48,1,779087.0,True,174,1
4075,4075,13,17,5,0,1.0,0.38,2.11,-1.88,2.38,0,782080.0,True,175,1
4076,4076,13,17,6,0,1.0,2.03,0.26,0.41,-1.14,0,784917.0,True,176,1
4077,4077,13,17,7,1,1.0,-0.98,-2.35,2.66,-1.42,1,787925.0,True,177,1
4078,4078,13,17,8,0,1.0,0.5,0.48,-0.91,-0.26,0,791174.0,True,178,1
4079,4079,13,17,9,0,1.0,1.11,4.6,-0.31,4.06,0,794141.0,True,179,1
4080,4080,13,18,0,1,1.0,-1.49,1.49,-1.75,1.42,1,799101.0,True,180,1
4081,4081,13,18,1,1,1.0,-1.88,0.64,0.01,1.31,1,803015.0,True,181,1
4082,4082,13,18,2,1,-1.0,-0.63,-0.21,0.65,-2.01,0,806109.0,True,182,0
4083,4083,13,18,3,1,1.0,-1.66,1.29,-1.33,2.35,1,808997.0,True,183,1
4084,4084,13,18,4,1,1.0,-2.21,2.89,-2.23,-0.02,1,811997.0,True,184,1
4085,4085,13,18,5,1,1.0,-1.22,-1.49,0.33,0.78,1,815429.0,True,185,1
4086,4086,13,18,6,1,1.0,-0.56,1.2,-1.61,1.66,1,818614.0,True,186,1
4087,4087,13,18,7,1,1.0,-1.59,-0.52,-1.06,1.04,1,821782.0,True,187,1
4088,4088,13,18,8,1,1.0,-0.73,0.4,-0.35,2.16,1,825022.0,True,188,1
4089,4089,13,18,9,0,-1.0,1.46,1.23,1.48,1.84,1,828597.0,True,189,0
4090,4090,13,19,0,0,1.0,0.73,0.28,-0.27,-0.68,0,834110.0,True,190,1
4091,4091,13,19,1,0,1.0,0.48,-0.95,0.08,-0.55,0,837206.0,True,191,1
4092,4092,13,19,2,0,1.0,0.53,-0.49,0.01,-1.52,0,840126.0,True,192,1
4093,4093,13,19,3,0,1.0,1.25,1.32,-0.02,-1.68,0,843094.0,True,193,1
4094,4094,13,19,4,1,-1.0,-0.66,-0.87,0.05,-0.44,0,846125.0,True,194,0
4095,4095,13,19,5,1,1.0,-1.05,1.25,-1.49,-0.72,1,849070.0,True,195,1
