,Unnamed: 0,participant,task,trial,choice,reward,RT,mu0,mu1,is_training
4538,4538,22,13,8,1,4,360,-7,3,True
4539,4539,22,13,9,1,4,334,-7,3,True
4540,4540,22,14,0,1,-2,500,-2,-3,True
4541,4541,22,14,1,0,-1,384,-2,-3,True
4542,4542,22,14,2,0,-1,343,-2,-3,True
4543,4543,22,14,3,0,-2,425,-2,-3,True
4544,4544,22,14,4,0,-1,407,-2,-3,True
4545,4545,22,14,5,1,-4,347,-2,-3,True
4546,4546,22,14,6,0,-2,382,-2,-3,True
4547,4547,22,14,7,0,-4,385,-2,-3,True
4548,4548,22,14,8,0,-2,1183,-2,-3,True
4549,4549,22,14,9,0,-1,463,-2,-3,True
4550,4550,22,15,0,0,3,395,2,3,True
4551,4551,22,15,1,1,2,1033,2,3,True
4552,4552,22,15,2,1,2,1191,2,3,True
4553,4553,22,15,3,0,3,399,2,3,True
4554,4554,22,15,4,0,2,429,2,3,True
4555,4555,22,15,5,1,1,1119,2,3,True
4556,4556,22,15,6,0,1,416,2,3,True
4557,4557,22,15,7,0,3,351,2,3,True
4558,4558,22,15,8,1,2,390,2,3,True
4559,4559,22,15,9,1,3,341,2,3,True
4560,4560,22,16,0,0,-10,544,-9,4,True
4561,4561,22,16,1,1,2,335,-9,4,True
4562,4562,22,16,2,1,5,334,-9,4,True
4563,4563,22,16,3,1,3,359,-9,4,True
4564,4564,22,16,4,1,2,359,-9,4,True
4565,4565,22,16,5,1,3,331,-9,4,True
4566,4566,22,16,6,1,3,391,-9,4,True
4567,4567,22,16,7,1,4,391,-9,4,True
4568,4568,22,16,8,1,3,391,-9,4,True
4569,4569,22,16,9,1,4,357,-9,4,True
4570,4570,22,17,0,1,5,544,5,6,True
4571,4571,22,17,1,0,7,703,5,6,True
4572,4572,22,17,2,0,5,487,5,6,True
4573,4573,22,17,3,1,8,503,5,6,True
4574,4574,22,17,4,1,7,373,5,6,True
4575,4575,22,17,5,1,5,357,5,6,True
4576,4576,22,17,6,1,7,381,5,6,True
4577,4577,22,17,7,0,7,367,5,6,True
4578,4578,22,17,8,0,4,398,5,6,True
4579,4579,22,17,9,0,6,391,5,6,True
4580,4580,22,18,0,1,-12,768,1,-11,True
4581,4581,22,18,1,0,1,942,1,-11,True
4582,4582,22,18,2,0,2,383,1,-11,True
4583,4583,22,18,3,0,3,344,1,-11,True
4584,4584,22,18,4,0,1,431,1,-11,True
4585,4585,22,18,5,0,3,374,1,-11,True
4586,4586,22,18,6,0,0,383,1,-11,True
4587,4587,22,18,7,0,1,429,1,-11,True
4588,4588,22,18,8,0,2,400,1,-11,True
4589,4589,22,18,9,0,1,347,1,-11,True
4590,4590,22,19,0,0,-9,432,-11,-10,True
4591,4591,22,19,1,1,-10,1062,-11,-10,True
4592,4592,22,19,2,0,-10,479,-11,-10,True
4593,4593,22,19,3,0,-12,359,-11,-10,True
4594,4594,22,19,4,1,-12,1135,-11,-10,True
4595,4595,22,19,5,1,-9,431,-11,-10,True
4596,4596,22,19,6,1,-11,416,-11,-10,True
4597,4597,22,19,7,0,-12,366,-11,-10,True
4598,4598,22,19,8,0,-11,349,-11,-10,True
4599,4599,22,19,9,0,-12,411,-11,-10,True
4600,4600,23,0,0,0,12,945,12,6,True
4601,4601,23,0,1,1,5,492,12,6,True
4602,4602,23,0,2,1,6,391,12,6,True
4603,4603,23,0,3,0,13,783,12,6,True
4604,4604,23,0,4,0,11,391,12,6,True
4605,4605,23,0,5,0,14,375,12,6,True
4606,4606,23,0,6,0,13,416,12,6,True
4607,4607,23,0,7,0,12,422,12,6,True
4608,4608,23,0,8,0,10,416,12,6,True
4609,4609,23,0,9,0,13,375,12,6,True
4610,4610,23,1,0,1,-3,576,-4,-5,True
4611,4611,23,1,1,0,-1,574,-4,-5,True
4612,4612,23,1,2,0,-1,464,-4,-5,True
4613,4613,23,1,3,0,-3,326,-4,-5,True
4614,4614,23,1,4,1,-4,575,-4,-5,True
4615,4615,23,1,5,0,-5,423,-4,-5,True
4616,4616,23,1,6,1,-6,496,-4,-5,True
4617,4617,23,1,7,0,-4,319,-4,-5,True
4618,4618,23,1,8,0,-4,343,-4,-5,True
4619,4619,23,1,9,0,-3,399,-4,-5,True
4620,4620,23,2,0,0,14,640,14,-8,True
4621,4621,23,2,1,0,12,408,14,-8,True
4622,4622,23,2,2,0,13,350,14,-8,True
4623,4623,23,2,3,0,15,600,14,-8,True
4624,4624,23,2,4,0,14,375,14,-8,True
4625,4625,23,2,5,0,14,375,14,-8,True
4626,4626,23,2,6,0,15,384,14,-8,True
4627,4627,23,2,7,0,15,327,14,-8,True
4628,4628,23,2,8,0,13,382,14,-8,True
4629,4629,23,2,9,0,14,1175,14,-8,True
4630,4630,23,3,0,1,8,640,-15,9,True
4631,4631,23,3,1,1,9,422,-15,9,True
4632,4632,23,3,2,0,-16,431,-15,9,True
4633,4633,23,3,3,1,8,401,-15,9,True
4634,4634,23,3,4,1,7,335,-15,9,True
4635,4635,23,3,5,1,10,407,-15,9,True
4636,4636,23,3,6,1,10,367,-15,9,True
4637,4637,23,3,7,1,10,326,-15,9,True
4638,4638,23,3,8,1,9,351,-15,9,True
4639,4639,23,3,9,1,9,336,-15,9,True
4640,4640,23,4,0,1,6,735,3,7,True
4641,4641,23,4,1,0,7,423,3,7,True
4642,4642,23,4,2,0,2,376,3,7,True
4643,4643,23,4,3,1,6,345,3,7,True
4644,4644,23,4,4,1,6,342,3,7,True
4645,4645,23,4,5,1,7,399,3,7,True
4646,4646,23,4,6,1,9,382,3,7,True
4647,4647,23,4,7,1,6,1172,3,7,True
4648,4648,23,4,8,1,6,463,3,7,True
4649,4649,23,4,9,1,7,397,3,7,True
4650,4650,23,5,0,1,-7,8200,-7,-8,True
4651,4651,23,5,1,0,-8,586,-7,-8,True
4652,4652,23,5,2,1,-8,471,-7,-8,True
4653,4653,23,5,3,0,-7,423,-7,-8,True
4654,4654,23,5,4,0,-7,367,-7,-8,True
4655,4655,23,5,5,0,-6,295,-7,-8,True
4656,4656,23,5,6,0,-7,344,-7,-8,True
4657,4657,23,5,7,0,-8,975,-7,-8,True
4658,4658,23,5,8,0,-8,326,-7,-8,True
4659,4659,23,5,9,0,-7,1031,-7,-8,True
4660,4660,23,6,0,1,-10,528,-1,-10,True
4661,4661,23,6,1,0,-2,496,-1,-10,True
4662,4662,23,6,2,1,-10,375,-1,-10,True
4663,4663,23,6,3,0,-1,383,-1,-10,True
4664,4664,23,6,4,0,-1,310,-1,-10,True
4665,4665,23,6,5,0,-1,455,-1,-10,True
4666,4666,23,6,6,0,-1,343,-1,-10,True
4667,4667,23,6,7,0,-1,367,-1,-10,True
4668,4668,23,6,8,0,-1,370,-1,-10,True
4669,4669,23,6,9,0,-1,327,-1,-10,True
4670,4670,23,7,0,0,-11,1008,-13,2,True
4671,4671,23,7,1,1,3,428,-13,2,True
4672,4672,23,7,2,1,3,384,-13,2,True
4673,4673,23,7,3,1,3,343,-13,2,True
4674,4674,23,7,4,1,2,365,-13,2,True
4675,4675,23,7,5,1,2,479,-13,2,True
4676,4676,23,7,6,1,3,357,-13,2,True
4677,4677,23,7,7,1,1,383,-13,2,True
4678,4678,23,7,8,1,0,423,-13,2,True
4679,4679,23,7,9,1,2,463,-13,2,True
4680,4680,23,8,0,1,-1,520,-3,-2,True
4681,4681,23,8,1,0,-3,423,-3,-2,True
4682,4682,23,8,2,1,1,362,-3,-2,True
4683,4683,23,8,3,1,-3,351,-3,-2,True
4684,4684,23,8,4,1,-1,359,-3,-2,True
4685,4685,23,8,5,1,-3,398,-3,-2,True
4686,4686,23,8,6,1,-3,391,-3,-2,True
4687,4687,23,8,7,1,-3,383,-3,-2,True
4688,4688,23,8,8,1,-4,360,-3,-2,True
4689,4689,23,8,9,1,-3,1190,-3,-2,True
4690,4690,23,9,0,0,7,814,9,-4,True
4691,4691,23,9,1,0,8,639,9,-4,True
4692,4692,23,9,2,0,11,384,9,-4,True
4693,4693,23,9,3,0,9,368,9,-4,True
4694,4694,23,9,4,0,11,392,9,-4,True
4695,4695,23,9,5,0,10,383,9,-4,True
4696,4696,23,9,6,0,8,368,9,-4,True
4697,4697,23,9,7,0,7,375,9,-4,True
4698,4698,23,9,8,0,9,409,9,-4,True
4699,4699,23,9,9,0,9,334,9,-4,True
4700,4700,23,10,0,1,3,704,13,2,True
4701,4701,23,10,1,1,2,888,13,2,True
4702,4702,23,10,2,1,4,351,13,2,True
4703,4703,23,10,3,1,2,351,13,2,True
4704,4704,23,10,4,1,1,335,13,2,True
4705,4705,23,10,5,1,3,351,13,2,True
4706,4706,23,10,6,1,4,376,13,2,True
4707,4707,23,10,7,1,3,384,13,2,True
4708,4708,23,10,8,1,3,364,13,2,True
4709,4709,23,10,9,1,5,336,13,2,True
4710,4710,23,11,0,1,-5,519,-6,-5,True
4711,4711,23,11,1,0,-6,399,-6,-5,True
4712,4712,23,11,2,0,-5,366,-6,-5,True
4713,4713,23,11,3,0,-6,350,-6,-5,True
4714,4714,23,11,4,0,-5,367,-6,-5,True
4715,4715,23,11,5,0,-4,369,-6,-5,True
4716,4716,23,11,6,0,-5,357,-6,-5,True
4717,4717,23,11,7,0,-5,358,-6,-5,True
4718,4718,23,11,8,0,-5,383,-6,-5,True
4719,4719,23,11,9,0,-6,391,-6,-5,True
4720,4720,23,12,0,1,11,464,-7,11,True
4721,4721,23,12,1,1,10,304,-7,11,True
4722,4722,23,12,2,1,12,336,-7,11,True
4723,4723,23,12,3,1,11,327,-7,11,True
4724,4724,23,12,4,1,9,351,-7,11,True
4725,4725,23,12,5,1,10,310,-7,11,True
4726,4726,23,12,6,1,12,335,-7,11,True
4727,4727,23,12,7,1,11,399,-7,11,True
4728,4728,23,12,8,1,12,335,-7,11,True
4729,4729,23,12,9,1,9,334,-7,11,True
4730,4730,23,13,0,1,8,592,0,9,True
4731,4731,23,13,1,1,8,343,0,9,True
4732,4732,23,13,2,1,9,329,0,9,True
4733,4733,23,13,3,1,10,318,0,9,True
4734,4734,23,13,4,1,10,310,0,9,True
4735,4735,23,13,5,1,9,336,0,9,True
4736,4736,23,13,6,1,9,303,0,9,True
4737,4737,23,13,7,1,8,310,0,9,True
4738,4738,23,13,8,1,10,312,0,9,True
4739,4739,23,13,9,1,9,327,0,9,True
4740,4740,23,14,0,1,3,545,4,3,True
4741,4741,23,14,1,1,4,319,4,3,True
4742,4742,23,14,2,1,2,351,4,3,True
4743,4743,23,14,3,1,3,296,4,3,True
4744,4744,23,14,4,1,3,320,4,3,True
4745,4745,23,14,5,1,3,350,4,3,True
4746,4746,23,14,6,1,3,325,4,3,True
4747,4747,23,14,7,1,3,311,4,3,True
4748,4748,23,14,8,1,2,336,4,3,True
4749,4749,23,14,9,1,3,334,4,3,True
4750,4750,23,15,0,1,-2,462,8,-3,True
4751,4751,23,15,1,0,10,383,8,-3,True
4752,4752,23,15,2,0,8,319,8,-3,True
4753,4753,23,15,3,0,9,471,8,-3,True
4754,4754,23,15,4,0,7,369,8,-3,True
4755,4755,23,15,5,0,9,415,8,-3,True
4756,4756,23,15,6,0,8,1055,8,-3,True
4757,4757,23,15,7,0,8,368,8,-3,True
4758,4758,23,15,8,0,8,335,8,-3,True
4759,4759,23,15,9,0,7,391,8,-3,True
4760,4760,23,16,0,1,-11,369,8,-12,True
4761,4761,23,16,1,0,9,486,8,-12,True
4762,4762,23,16,2,0,7,367,8,-12,True
4763,4763,23,16,3,0,8,358,8,-12,True
4764,4764,23,16,4,0,8,334,8,-12,True
4765,4765,23,16,5,0,8,376,8,-12,True
4766,4766,23,16,6,0,9,559,8,-12,True
4767,4767,23,16,7,0,8,447,8,-12,True
4768,4768,23,16,8,0,7,351,8,-12,True
4769,4769,23,16,9,0,8,353,8,-12,True
4770,4770,23,17,0,1,-5,424,-4,-5,True
4771,4771,23,17,1,0,-4,399,-4,-5,True
4772,4772,23,17,2,1,-4,407,-4,-5,True
4773,4773,23,17,3,0,-5,367,-4,-5,True
4774,4774,23,17,4,1,-4,631,-4,-5,True
4775,4775,23,17,5,1,-4,335,-4,-5,True
4776,4776,23,17,6,1,-4,318,-4,-5,True
4777,4777,23,17,7,1,-5,327,-4,-5,True
4778,4778,23,17,8,1,-6,376,-4,-5,True
4779,4779,23,17,9,1,-5,456,-4,-5,True
4780,4780,23,18,0,0,-4,1015,-4,13,True
4781,4781,23,18,1,1,12,350,-4,13,True
4782,4782,23,18,2,1,13,399,-4,13,True
4783,4783,23,18,3,1,14,312,-4,13,True
4784,4784,23,18,4,1,13,303,-4,13,True
4785,4785,23,18,5,1,13,302,-4,13,True
4786,4786,23,18,6,1,12,312,-4,13,True
4787,4787,23,18,7,1,11,311,-4,13,True
4788,4788,23,18,8,1,11,327,-4,13,True
4789,4789,23,18,9,1,14,311,-4,13,True
4790,4790,23,19,0,1,-16,448,5,-15,True
4791,4791,23,19,1,0,6,367,5,-15,True
4792,4792,23,19,2,0,6,337,5,-15,True
4793,4793,23,19,3,0,4,382,5,-15,True
4794,4794,23,19,4,0,4,320,5,-15,True
4795,4795,23,19,5,0,4,313,5,-15,True
4796,4796,23,19,6,0,6,325,5,-15,True
4797,4797,23,19,7,0,6,344,5,-15,True
4798,4798,23,19,8,0,5,311,5,-15,True
4799,4799,23,19,9,0,4,416,5,-15,True
4800,4800,24,0,0,1,-4,1584,0,-5,True
4801,4801,24,0,1,0,-1,601,0,-5,True
4802,4802,24,0,2,1,-6,352,0,-5,True
4803,4803,24,0,3,0,-2,318,0,-5,True
4804,4804,24,0,4,1,-4,434,0,-5,True
4805,4805,24,0,5,0,-1,377,0,-5,True
4806,4806,24,0,6,0,0,312,0,-5,True
4807,4807,24,0,7,0,1,347,0,-5,True
4808,4808,24,0,8,0,1,338,0,-5,True
4809,4809,24,0,9,0,1,282,0,-5,True
4810,4810,24,1,0,1,-4,719,8,-3,True
4811,4811,24,1,1,0,8,335,8,-3,True
4812,4812,24,1,2,0,7,337,8,-3,True
4813,4813,24,1,3,0,7,321,8,-3,True
4814,4814,24,1,4,0,8,318,8,-3,True
4815,4815,24,1,5,0,7,316,8,-3,True
4816,4816,24,1,6,0,8,327,8,-3,True
4817,4817,24,1,7,0,7,296,8,-3,True
4818,4818,24,1,8,0,8,287,8,-3,True
4819,4819,24,1,9,0,9,344,8,-3,True
4820,4820,24,2,0,0,-1,451,-1,6,True
4821,4821,24,2,1,1,6,341,-1,6,True
4822,4822,24,2,2,1,7,264,-1,6,True
4823,4823,24,2,3,1,7,253,-1,6,True
4824,4824,24,2,4,1,5,239,-1,6,True
4825,4825,24,2,5,1,8,250,-1,6,True
4826,4826,24,2,6,1,5,270,-1,6,True
4827,4827,24,2,7,1,5,267,-1,6,True
4828,4828,24,2,8,1,6,282,-1,6,True
4829,4829,24,2,9,1,8,298,-1,6,True
4830,4830,24,3,0,1,3,493,-3,3,True
4831,4831,24,3,1,1,5,241,-3,3,True
4832,4832,24,3,2,1,3,315,-3,3,True
4833,4833,24,3,3,1,2,1042,-3,3,True
4834,4834,24,3,4,1,2,345,-3,3,True
4835,4835,24,3,5,1,5,310,-3,3,True
4836,4836,24,3,6,1,4,314,-3,3,True
4837,4837,24,3,7,1,4,310,-3,3,True
4838,4838,24,3,8,1,2,294,-3,3,True
4839,4839,24,3,9,1,5,292,-3,3,True
4840,4840,24,4,0,0,8,513,7,16,True
4841,4841,24,4,1,0,7,263,7,16,True
4842,4842,24,4,2,0,6,274,7,16,True
4843,4843,24,4,3,0,5,264,7,16,True
4844,4844,24,4,4,0,7,292,7,16,True
4845,4845,24,4,5,0,8,326,7,16,True
4846,4846,24,4,6,0,9,281,7,16,True
4847,4847,24,4,7,0,9,280,7,16,True
4848,4848,24,4,8,0,6,290,7,16,True
4849,4849,24,4,9,0,8,337,7,16,True
4850,4850,24,5,0,1,-6,495,-11,-5,True
4851,4851,24,5,1,0,-13,390,-11,-5,True
4852,4852,24,5,2,1,-5,346,-11,-5,True
4853,4853,24,5,3,0,-10,670,-11,-5,True
4854,4854,24,5,4,1,-5,304,-11,-5,True
4855,4855,24,5,5,1,-5,315,-11,-5,True
4856,4856,24,5,6,1,-4,298,-11,-5,True
4857,4857,24,5,7,1,-5,305,-11,-5,True
4858,4858,24,5,8,1,-5,288,-11,-5,True
4859,4859,24,5,9,1,-5,296,-11,-5,True
4860,4860,24,6,0,0,-4,411,-5,-8,True
4861,4861,24,6,1,1,-8,335,-5,-8,True
4862,4862,24,6,2,0,-5,304,-5,-8,True
4863,4863,24,6,3,0,-6,248,-5,-8,True
4864,4864,24,6,4,0,-4,258,-5,-8,True
4865,4865,24,6,5,0,-5,272,-5,-8,True
4866,4866,24,6,6,0,-4,261,-5,-8,True
4867,4867,24,6,7,0,-5,247,-5,-8,True
4868,4868,24,6,8,0,-5,316,-5,-8,True
4869,4869,24,6,9,0,-8,292,-5,-8,True
4870,4870,24,7,0,0,-5,529,-4,-4,True
4871,4871,24,7,1,1,-4,308,-4,-4,True
4872,4872,24,7,2,1,-3,325,-4,-4,True
4873,4873,24,7,3,1,-5,301,-4,-4,True
4874,4874,24,7,4,1,-4,277,-4,-4,True
4875,4875,24,7,5,1,-5,283,-4,-4,True
4876,4876,24,7,6,1,-5,267,-4,-4,True
4877,4877,24,7,7,1,-4,328,-4,-4,True
4878,4878,24,7,8,1,-5,276,-4,-4,True
4879,4879,24,7,9,1,-3,294,-4,-4,True
4880,4880,24,8,0,1,5,3342,-2,4,True
4881,4881,24,8,1,1,2,599,-2,4,True
4882,4882,24,8,2,1,4,242,-2,4,True
4883,4883,24,8,3,1,3,222,-2,4,True
4884,4884,24,8,4,1,2,254,-2,4,True
4885,4885,24,8,5,1,3,257,-2,4,True
4886,4886,24,8,6,1,5,233,-2,4,True
4887,4887,24,8,7,1,5,233,-2,4,True
4888,4888,24,8,8,1,5,246,-2,4,True
4889,4889,24,8,9,1,5,259,-2,4,True
4890,4890,24,9,0,0,0,459,-2,-6,True
4891,4891,24,9,1,1,-7,312,-2,-6,True
4892,4892,24,9,2,0,0,280,-2,-6,True
4893,4893,24,9,3,0,-3,264,-2,-6,True
4894,4894,24,9,4,0,-3,253,-2,-6,True
4895,4895,24,9,5,0,-3,260,-2,-6,True
4896,4896,24,9,6,0,-1,255,-2,-6,True
4897,4897,24,9,7,0,-1,247,-2,-6,True
4898,4898,24,9,8,0,-3,964,-2,-6,True
4899,4899,24,9,9,0,-4,305,-2,-6,True
4900,4900,24,10,0,1,-4,446,4,-5,True
4901,4901,24,10,1,0,5,316,4,-5,True
4902,4902,24,10,2,0,5,274,4,-5,True
4903,4903,24,10,3,0,4,289,4,-5,True
4904,4904,24,10,4,0,4,261,4,-5,True
4905,4905,24,10,5,0,4,316,4,-5,True
4906,4906,24,10,6,0,4,270,4,-5,True
4907,4907,24,10,7,0,4,277,4,-5,True
4908,4908,24,10,8,0,4,265,4,-5,True
4909,4909,24,10,9,0,5,297,4,-5,True
4910,4910,24,11,0,0,-3,1750,-4,3,True
4911,4911,24,11,1,1,3,299,-4,3,True
4912,4912,24,11,2,1,3,290,-4,3,True
4913,4913,24,11,3,1,4,267,-4,3,True
4914,4914,24,11,4,1,4,287,-4,3,True
4915,4915,24,11,5,1,4,298,-4,3,True
4916,4916,24,11,6,1,4,289,-4,3,True
4917,4917,24,11,7,1,2,256,-4,3,True
4918,4918,24,11,8,1,3,298,-4,3,True
4919,4919,24,11,9,1,2,284,-4,3,True
4920,4920,24,12,0,1,6,369,10,7,True
4921,4921,24,12,1,1,8,299,10,7,True
4922,4922,24,12,2,1,6,270,10,7,True
4923,4923,24,12,3,1,6,272,10,7,True
4924,4924,24,12,4,1,8,271,10,7,True
4925,4925,24,12,5,1,5,261,10,7,True
4926,4926,24,12,6,1,6,395,10,7,True
4927,4927,24,12,7,1,9,339,10,7,True
4928,4928,24,12,8,1,7,376,10,7,True
4929,4929,24,12,9,1,7,295,10,7,True
4930,4930,24,13,0,1,-7,650,-7,-7,True
4931,4931,24,13,1,0,-6,1039,-7,-7,True
4932,4932,24,13,2,1,-6,764,-7,-7,True
4933,4933,24,13,3,0,-5,326,-7,-7,True
4934,4934,24,13,4,0,-6,276,-7,-7,True
4935,4935,24,13,5,0,-4,256,-7,-7,True
4936,4936,24,13,6,0,-7,271,-7,-7,True
4937,4937,24,13,7,0,-8,248,-7,-7,True
4938,4938,24,13,8,0,-7,241,-7,-7,True
4939,4939,24,13,9,0,-7,330,-7,-7,True
4940,4940,24,14,0,1,-15,493,12,-15,True
4941,4941,24,14,1,0,13,396,12,-15,True
4942,4942,24,14,2,0,11,294,12,-15,True
4943,4943,24,14,3,0,10,290,12,-15,True
4944,4944,24,14,4,0,12,356,12,-15,True
4945,4945,24,14,5,0,12,305,12,-15,True
4946,4946,24,14,6,0,11,362,12,-15,True
4947,4947,24,14,7,0,11,813,12,-15,True
4948,4948,24,14,8,0,12,353,12,-15,True
4949,4949,24,14,9,0,12,432,12,-15,True
4950,4950,24,15,0,1,15,965,6,15,True
4951,4951,24,15,1,1,17,255,6,15,True
4952,4952,24,15,2,1,13,334,6,15,True
4953,4953,24,15,3,1,15,272,6,15,True
4954,4954,24,15,4,1,15,252,6,15,True
4955,4955,24,15,5,1,15,258,6,15,True
4956,4956,24,15,6,1,16,254,6,15,True
4957,4957,24,15,7,1,15,242,6,15,True
4958,4958,24,15,8,1,17,284,6,15,True
4959,4959,24,15,9,1,15,283,6,15,True
4960,4960,24,16,0,1,2,413,-6,2,True
4961,4961,24,16,1,0,-8,331,-6,2,True
4962,4962,24,16,2,1,2,341,-6,2,True
4963,4963,24,16,3,1,2,241,-6,2,True
4964,4964,24,16,4,1,2,241,-6,2,True
4965,4965,24,16,5,1,1,248,-6,2,True
4966,4966,24,16,6,1,1,814,-6,2,True
4967,4967,24,16,7,1,2,272,-6,2,True
4968,4968,24,16,8,1,2,344,-6,2,True
4969,4969,24,16,9,1,3,287,-6,2,True
4970,4970,24,17,0,1,-13,316,-4,-11,True
4971,4971,24,17,1,0,-5,322,-4,-11,True
4972,4972,24,17,2,0,-5,236,-4,-11,True
4973,4973,24,17,3,0,-3,246,-4,-11,True
4974,4974,24,17,4,0,-4,252,-4,-11,True
4975,4975,24,17,5,0,-4,227,-4,-11,True
4976,4976,24,17,6,0,-5,293,-4,-11,True
4977,4977,24,17,7,0,-5,311,-4,-11,True
4978,4978,24,17,8,0,-3,453,-4,-11,True
4979,4979,24,17,9,0,-4,342,-4,-11,True
4980,4980,24,18,0,1,6,1735,3,6,True
4981,4981,24,18,1,1,4,238,3,6,True
4982,4982,24,18,2,1,6,246,3,6,True
4983,4983,24,18,3,1,6,212,3,6,True
4984,4984,24,18,4,1,6,236,3,6,True
4985,4985,24,18,5,1,7,249,3,6,True
4986,4986,24,18,6,1,6,231,3,6,True
4987,4987,24,18,7,1,5,238,3,6,True
4988,4988,24,18,8,1,6,269,3,6,True
4989,4989,24,18,9,1,6,220,3,6,True
4990,4990,24,19,0,1,6,766,10,5,True
4991,4991,24,19,1,1,6,307,10,5,True
4992,4992,24,19,2,1,5,778,10,5,True
4993,4993,24,19,3,1,5,283,10,5,True
4994,4994,24,19,4,1,5,261,10,5,True
4995,4995,24,19,5,1,6,848,10,5,True
4996,4996,24,19,6,1,5,323,10,5,True
4997,4997,24,19,7,1,6,337,10,5,True
4998,4998,24,19,8,1,6,334,10,5,True
4999,4999,24,19,9,1,4,340,10,5,True
5000,5000,25,0,0,0,2,1631,2,0,True
5001,5001,25,0,1,0,2,486,2,0,True
5002,5002,25,0,2,1,-1,382,2,0,True
5003,5003,25,0,3,0,1,403,2,0,True
5004,5004,25,0,4,0,2,346,2,0,True
5005,5005,25,0,5,0,3,316,2,0,True
5006,5006,25,0,6,0,0,308,2,0,True
5007,5007,25,0,7,0,1,366,2,0,True
5008,5008,25,0,8,0,4,329,2,0,True
5009,5009,25,0,9,0,2,365,2,0,True
5010,5010,25,1,0,0,3,591,3,-2,True
5011,5011,25,1,1,1,-2,411,3,-2,True
5012,5012,25,1,2,1,-2,377,3,-2,True
5013,5013,25,1,3,0,4,311,3,-2,True
5014,5014,25,1,4,0,2,304,3,-2,True
5015,5015,25,1,5,0,4,256,3,-2,True
5016,5016,25,1,6,0,3,516,3,-2,True
5017,5017,25,1,7,0,4,330,3,-2,True
5018,5018,25,1,8,0,4,308,3,-2,True
5019,5019,25,1,9,0,4,323,3,-2,True
5020,5020,25,2,0,1,9,773,-7,7,True
5021,5021,25,2,1,1,7,281,-7,7,True
5022,5022,25,2,2,1,7,277,-7,7,True
5023,5023,25,2,3,1,7,285,-7,7,True
5024,5024,25,2,4,0,-6,691,-7,7,True
5025,5025,25,2,5,1,5,221,-7,7,True
5026,5026,25,2,6,1,5,314,-7,7,True
5027,5027,25,2,7,1,5,290,-7,7,True
5028,5028,25,2,8,1,7,285,-7,7,True
5029,5029,25,2,9,1,9,309,-7,7,True
5030,5030,25,3,0,1,12,689,4,11,True
5031,5031,25,3,1,0,5,776,4,11,True
5032,5032,25,3,2,1,12,459,4,11,True
5033,5033,25,3,3,1,10,518,4,11,True
5034,5034,25,3,4,0,4,462,4,11,True
5035,5035,25,3,5,1,11,344,4,11,True
5036,5036,25,3,6,1,10,356,4,11,True
5037,5037,25,3,7,1,13,316,4,11,True
5038,5038,25,3,8,1,11,296,4,11,True
5039,5039,25,3,9,1,12,342,4,11,True
5040,5040,25,4,0,1,3,582,-2,2,True
5041,5041,25,4,1,0,-4,318,-2,2,True
5042,5042,25,4,2,1,4,742,-2,2,True
5043,5043,25,4,3,1,3,303,-2,2,True
5044,5044,25,4,4,1,2,279,-2,2,True
5045,5045,25,4,5,1,2,298,-2,2,True
5046,5046,25,4,6,1,2,283,-2,2,True
5047,5047,25,4,7,1,2,292,-2,2,True
5048,5048,25,4,8,1,-1,295,-2,2,True
5049,5049,25,4,9,1,2,609,-2,2,True
5050,5050,25,5,0,1,-8,565,-11,-8,True
5051,5051,25,5,1,0,-12,341,-11,-8,True
5052,5052,25,5,2,1,-9,286,-11,-8,True
5053,5053,25,5,3,1,-10,403,-11,-8,True
5054,5054,25,5,4,0,-12,377,-11,-8,True
5055,5055,25,5,5,0,-10,345,-11,-8,True
5056,5056,25,5,6,1,-9,304,-11,-8,True
5057,5057,25,5,7,1,-8,348,-11,-8,True
5058,5058,25,5,8,1,-8,327,-11,-8,True
5059,5059,25,5,9,1,-9,318,-11,-8,True
5060,5060,25,6,0,1,-2,425,-3,-2,True
5061,5061,25,6,1,0,-3,332,-3,-2,True
5062,5062,25,6,2,1,-1,344,-3,-2,True
5063,5063,25,6,3,1,-2,288,-3,-2,True
5064,5064,25,6,4,0,-3,355,-3,-2,True
5065,5065,25,6,5,0,-2,331,-3,-2,True
5066,5066,25,6,6,1,-1,365,-3,-2,True
5067,5067,25,6,7,1,-1,343,-3,-2,True
5068,5068,25,6,8,1,-2,351,-3,-2,True
5069,5069,25,6,9,1,-3,284,-3,-2,True
5070,5070,25,7,0,1,3,376,-7,4,True
5071,5071,25,7,1,0,-6,404,-7,4,True
5072,5072,25,7,2,1,5,302,-7,4,True
5073,5073,25,7,3,1,3,341,-7,4,True
5074,5074,25,7,4,1,3,326,-7,4,True
5075,5075,25,7,5,1,5,316,-7,4,True
5076,5076,25,7,6,1,6,303,-7,4,True
5077,5077,25,7,7,1,3,320,-7,4,True
5078,5078,25,7,8,1,4,308,-7,4,True
5079,5079,25,7,9,1,4,289,-7,4,True
5080,5080,25,8,0,1,21,496,1,19,True
5081,5081,25,8,1,1,20,329,1,19,True
5082,5082,25,8,2,0,2,489,1,19,True
5083,5083,25,8,3,1,19,285,1,19,True
5084,5084,25,8,4,1,19,360,1,19,True
5085,5085,25,8,5,1,18,359,1,19,True
5086,5086,25,8,6,1,19,343,1,19,True
