,Unnamed: 0,participant,task,trial,choice,reward,x0,x1,x2,x3,target,time,is_training
3446,3446,11,14,6,1,1.0,0.85,-0.15,1.56,1.24,1,1172618.0,True
3447,3447,11,14,7,0,1.0,-1.75,-0.04,0.6,0.49,0,1175479.0,True
3448,3448,11,14,8,0,1.0,-3.47,-2.0,-1.5,1.88,0,1178195.0,True
3449,3449,11,14,9,1,-1.0,-1.25,0.17,-0.76,-0.78,0,1182268.0,True
3450,3450,11,15,0,1,1.0,-1.66,-0.82,0.22,0.07,1,1198264.0,True
3451,3451,11,15,1,0,-1.0,1.92,-3.32,-0.32,0.38,1,1201552.0,True
3452,3452,11,15,2,1,-1.0,2.19,-0.97,-0.84,-0.63,0,1205227.0,True
3453,3453,11,15,3,0,-1.0,0.23,-1.68,-0.16,-1.37,1,1208129.0,True
3454,3454,11,15,4,0,1.0,1.16,-0.26,-0.91,-1.48,0,1211114.0,True
3455,3455,11,15,5,0,1.0,0.14,0.84,-0.67,1.22,0,1214117.0,True
3456,3456,11,15,6,0,1.0,0.03,1.56,2.06,0.13,0,1218281.0,True
3457,3457,11,15,7,0,1.0,1.09,-0.1,1.3,3.13,0,1221220.0,True
3458,3458,11,15,8,1,1.0,-1.8,0.55,4.57,3.1,1,1224537.0,True
3459,3459,11,15,9,1,1.0,-0.33,0.41,-1.3,-0.93,1,1227611.0,True
3460,3460,11,16,0,1,1.0,-1.19,-0.72,0.77,0.69,1,1232581.0,True
3461,3461,11,16,1,0,1.0,3.08,-0.65,0.85,0.52,0,1235436.0,True
3462,3462,11,16,2,1,-1.0,-0.56,2.04,0.92,1.34,0,1238517.0,True
3463,3463,11,16,3,0,-1.0,0.47,-1.31,0.94,-0.86,1,1241578.0,True
3464,3464,11,16,4,0,1.0,3.32,-2.04,-0.14,-0.89,0,1244360.0,True
3465,3465,11,16,5,0,1.0,3.02,0.26,-0.22,0.58,0,1247226.0,True
3466,3466,11,16,6,1,1.0,-0.95,0.38,2.75,0.91,1,1249924.0,True
3467,3467,11,16,7,0,-1.0,0.67,-1.27,-1.59,-1.85,1,1252811.0,True
3468,3468,11,16,8,1,1.0,-0.24,-0.22,-1.31,-2.82,1,1256202.0,True
3469,3469,11,16,9,0,1.0,2.09,2.26,1.19,2.39,0,1258903.0,True
3470,3470,11,17,0,1,1.0,-0.29,0.75,0.97,1.57,1,1264259.0,True
3471,3471,11,17,1,0,1.0,2.41,-2.12,2.5,1.81,0,1267400.0,True
3472,3472,11,17,2,0,1.0,1.38,-0.4,0.66,-0.09,0,1270600.0,True
3473,3473,11,17,3,0,-1.0,1.18,0.33,2.54,1.73,1,1274541.0,True
3474,3474,11,17,4,0,1.0,1.11,-1.97,-1.83,-1.26,0,1277574.0,True
3475,3475,11,17,5,1,1.0,-1.6,-0.36,-1.29,-0.04,1,1281495.0,True
3476,3476,11,17,6,0,-1.0,1.71,1.35,1.8,2.44,1,1285181.0,True
3477,3477,11,17,7,0,1.0,0.94,-2.55,-1.89,-1.03,0,1288424.0,True
3478,3478,11,17,8,0,-1.0,0.2,-0.64,0.8,1.95,1,1293056.0,True
3479,3479,11,17,9,0,1.0,1.58,1.57,0.9,-2.19,0,1296112.0,True
3480,3480,11,18,0,1,1.0,-0.1,1.12,-1.54,-0.36,1,1322398.0,True
3481,3481,11,18,1,1,1.0,-1.99,2.69,-0.5,-1.87,1,1325538.0,True
3482,3482,11,18,2,0,-1.0,0.04,0.3,1.31,0.34,1,1329505.0,True
3483,3483,11,18,3,1,1.0,-0.77,-1.36,1.44,-0.53,1,1333224.0,True
3484,3484,11,18,4,1,1.0,-1.05,-1.47,0.42,-1.99,1,1336678.0,True
3485,3485,11,18,5,0,1.0,1.09,-1.64,-0.55,-1.09,0,1339862.0,True
3486,3486,11,18,6,0,-1.0,0.47,2.01,-0.97,-2.1,1,1343215.0,True
3487,3487,11,18,7,0,1.0,2.07,0.75,2.97,2.88,0,1346558.0,True
3488,3488,11,18,8,1,1.0,-0.71,-0.08,1.91,0.49,1,1349981.0,True
3489,3489,11,18,9,1,1.0,-1.45,-0.68,2.37,-0.53,1,1353129.0,True
3490,3490,11,19,0,1,-1.0,-1.82,-2.36,1.75,3.19,0,1358101.0,True
3491,3491,11,19,1,1,1.0,0.74,1.13,0.34,-2.19,1,1361302.0,True
3492,3492,11,19,2,1,1.0,1.52,0.61,2.87,-1.36,1,1364522.0,True
3493,3493,11,19,3,1,1.0,2.2,4.4,2.18,-2.29,1,1367653.0,True
3494,3494,11,19,4,1,1.0,1.6,-0.94,-0.75,0.3,1,1370440.0,True
3495,3495,11,19,5,1,1.0,1.26,-0.7,-0.08,1.26,1,1373435.0,True
3496,3496,11,19,6,0,1.0,-0.46,-0.78,-0.89,0.4,0,1377279.0,True
3497,3497,11,19,7,0,1.0,-1.14,-2.08,0.2,2.9,0,1380030.0,True
3498,3498,11,19,8,1,1.0,0.51,1.11,0.69,-1.08,1,1384254.0,True
3499,3499,11,19,9,0,1.0,-0.81,-1.01,-0.95,0.99,0,1387511.0,True
3500,3500,11,20,0,0,1.0,0.71,-1.0,-0.57,0.78,0,1429670.0,True
3501,3501,11,20,1,1,1.0,-1.36,1.74,0.19,-0.45,1,1432624.0,True
3502,3502,11,20,2,1,-1.0,-0.11,0.96,-0.54,-0.64,0,1437176.0,True
3503,3503,11,20,3,1,1.0,-0.61,0.56,-1.59,-0.13,1,1440990.0,True
3504,3504,11,20,4,1,1.0,-1.78,1.36,1.28,-1.45,1,1444350.0,True
3505,3505,11,20,5,0,1.0,0.27,0.93,2.02,0.01,0,1447507.0,True
3506,3506,11,20,6,0,1.0,1.9,-1.68,-2.32,0.86,0,1450706.0,True
3507,3507,11,20,7,1,1.0,-0.65,0.05,0.09,-0.06,1,1453634.0,True
3508,3508,11,20,8,0,1.0,0.99,-0.28,-1.48,0.17,0,1457050.0,True
3509,3509,11,20,9,1,-1.0,-0.27,0.25,1.44,0.9,0,1460322.0,True
3510,3510,11,21,0,0,1.0,1.73,-1.29,0.72,0.4,0,1466348.0,True
3511,3511,11,21,1,0,1.0,1.12,-0.6,1.2,1.3,0,1469789.0,True
3512,3512,11,21,2,1,1.0,-0.78,0.66,-0.57,0.31,1,1472765.0,True
3513,3513,11,21,3,0,-1.0,-0.34,-2.25,-1.09,3.6,1,1475410.0,True
3514,3514,11,21,4,0,1.0,0.5,1.98,1.0,0.16,0,1478515.0,True
3515,3515,11,21,5,1,1.0,-1.38,0.68,-1.5,-1.33,1,1482335.0,True
3516,3516,11,21,6,0,1.0,0.11,1.07,-0.18,-2.72,0,1485514.0,True
3517,3517,11,21,7,1,1.0,-0.56,-0.36,-3.05,1.95,1,1488747.0,True
3518,3518,11,21,8,1,1.0,-2.14,2.35,-0.63,-2.56,1,1491575.0,True
3519,3519,11,21,9,1,1.0,-2.54,1.05,-1.43,-0.84,1,1494514.0,True
3520,3520,11,22,0,1,-1.0,-0.54,0.43,-1.09,-1.76,0,1500102.0,True
3521,3521,11,22,1,1,1.0,2.03,-0.21,2.42,0.46,1,1503218.0,True
3522,3522,11,22,2,0,-1.0,-4.19,4.34,-1.96,-1.4,1,1506230.0,True
3523,3523,11,22,3,1,-1.0,2.56,-2.91,2.18,-1.56,0,1509459.0,True
3524,3524,11,22,4,0,1.0,1.2,-1.28,0.9,0.06,0,1512794.0,True
3525,3525,11,22,5,1,-1.0,-0.15,-1.03,-0.97,0.91,0,1516097.0,True
3526,3526,11,22,6,1,-1.0,-1.03,-0.67,-1.57,-0.06,0,1519574.0,True
3527,3527,11,22,7,1,1.0,-2.97,1.0,-3.97,-0.51,1,1522723.0,True
3528,3528,11,22,8,1,-1.0,-0.78,0.48,-2.35,-0.39,0,1525589.0,True
3529,3529,11,22,9,0,-1.0,-2.1,1.03,1.37,1.56,1,1537014.0,True
3530,3530,11,23,0,0,1.0,0.21,-0.13,0.29,0.65,0,1541933.0,True
3531,3531,11,23,1,1,1.0,-1.6,-1.34,2.52,1.47,1,1544776.0,True
3532,3532,11,23,2,0,1.0,1.27,0.4,-0.5,-1.75,0,1547618.0,True
3533,3533,11,23,3,0,1.0,1.82,0.74,-1.81,-1.67,0,1550555.0,True
3534,3534,11,23,4,0,-1.0,0.27,0.2,1.2,1.08,1,1553378.0,True
3535,3535,11,23,5,0,1.0,0.26,-0.25,0.66,0.25,0,1556277.0,True
3536,3536,11,23,6,1,1.0,-0.83,-0.14,0.8,0.5,1,1560510.0,True
3537,3537,11,23,7,0,1.0,0.21,-1.33,0.58,0.87,0,1563544.0,True
3538,3538,11,23,8,1,-1.0,-1.3,-1.71,1.53,2.32,0,1566421.0,True
3539,3539,11,23,9,1,-1.0,-0.32,-1.38,0.58,0.47,0,1569768.0,True
3540,3540,11,24,0,1,-1.0,0.73,0.28,-0.27,-0.68,0,1574645.0,True
3541,3541,11,24,1,0,1.0,0.48,-0.95,0.08,-0.55,0,1577693.0,True
3542,3542,11,24,2,0,1.0,0.53,-0.49,0.01,-1.52,0,1580913.0,True
3543,3543,11,24,3,0,1.0,1.25,1.32,-0.02,-1.68,0,1583771.0,True
3544,3544,11,24,4,1,-1.0,-0.66,-0.87,0.05,-0.44,0,1586549.0,True
3545,3545,11,24,5,1,1.0,-1.05,1.25,-1.49,-0.72,1,1590217.0,True
3546,3546,11,24,6,0,1.0,0.62,-2.16,0.76,0.55,0,1593183.0,True
3547,3547,11,24,7,0,1.0,3.56,-1.93,4.18,-0.28,0,1595988.0,True
3548,3548,11,24,8,0,-1.0,0.66,1.17,0.43,-0.98,1,1598925.0,True
3549,3549,11,24,9,0,1.0,2.0,-0.96,2.23,-2.42,0,1601739.0,True
3550,3550,11,25,0,1,-1.0,-1.53,1.01,-1.36,0.17,0,1611153.0,True
3551,3551,11,25,1,0,1.0,-1.04,-0.54,-0.14,-0.22,0,1613949.0,True
3552,3552,11,25,2,1,-1.0,0.24,-1.27,0.26,-0.08,0,1617252.0,True
3553,3553,11,25,3,1,1.0,0.64,1.6,-0.53,2.13,1,1620575.0,True
3554,3554,11,25,4,0,1.0,-0.12,-0.22,0.04,-2.88,0,1623830.0,True
3555,3555,11,25,5,0,1.0,-2.7,-0.3,-0.72,2.7,0,1626744.0,True
3556,3556,11,25,6,0,1.0,-2.77,0.26,-1.07,0.72,0,1629390.0,True
3557,3557,11,25,7,1,1.0,1.79,-0.57,2.64,-1.95,1,1632533.0,True
3558,3558,11,25,8,0,1.0,-2.01,-1.17,-0.1,-0.11,0,1635419.0,True
3559,3559,11,25,9,0,1.0,-0.59,-3.37,2.32,1.1,0,1638861.0,True
3560,3560,11,26,0,1,-1.0,-1.5,2.35,-0.11,0.2,0,1654981.0,True
3561,3561,11,26,1,0,-1.0,0.27,0.77,0.12,-0.63,1,1657655.0,True
3562,3562,11,26,2,1,1.0,1.41,-0.63,-0.34,-1.91,1,1660433.0,True
3563,3563,11,26,3,0,1.0,-0.82,-2.0,-0.17,2.2,0,1663959.0,True
3564,3564,11,26,4,1,1.0,0.84,-0.2,1.97,0.57,1,1667213.0,True
3565,3565,11,26,5,1,1.0,1.55,-1.31,-2.02,-0.62,1,1670649.0,True
3566,3566,11,26,6,0,1.0,-0.58,-0.03,-1.16,-1.4,0,1673906.0,True
3567,3567,11,26,7,1,1.0,0.61,0.6,-0.86,-0.91,1,1677276.0,True
3568,3568,11,26,8,1,1.0,0.84,-0.53,-1.3,-0.96,1,1680190.0,True
3569,3569,11,26,9,1,1.0,0.21,1.36,1.21,0.81,1,1683640.0,True
3570,3570,11,27,0,1,1.0,-1.49,1.49,-1.75,1.42,1,1688675.0,True
3571,3571,11,27,1,1,1.0,-1.88,0.64,0.01,1.31,1,1691612.0,True
3572,3572,11,27,2,1,-1.0,-0.63,-0.21,0.65,-2.01,0,1695178.0,True
3573,3573,11,27,3,1,1.0,-1.66,1.29,-1.33,2.35,1,1698445.0,True
3574,3574,11,27,4,1,1.0,-2.21,2.89,-2.23,-0.02,1,1701604.0,True
3575,3575,11,27,5,1,1.0,-1.22,-1.49,0.33,0.78,1,1704594.0,True
3576,3576,11,27,6,1,1.0,-0.56,1.2,-1.61,1.66,1,1707753.0,True
3577,3577,11,27,7,1,1.0,-1.59,-0.52,-1.06,1.04,1,1710844.0,True
3578,3578,11,27,8,1,1.0,-0.73,0.4,-0.35,2.16,1,1713890.0,True
3579,3579,11,27,9,0,-1.0,1.46,1.23,1.48,1.84,1,1717337.0,True
3580,3580,11,28,0,1,1.0,-3.71,2.19,-0.27,0.24,1,1732432.0,True
3581,3581,11,28,1,1,1.0,-0.79,-0.96,-0.3,-0.62,1,1736269.0,True
3582,3582,11,28,2,1,1.0,-0.73,-0.08,-1.27,-0.05,1,1739902.0,True
3583,3583,11,28,3,0,-1.0,1.35,-1.59,-0.58,-1.58,1,1743031.0,True
3584,3584,11,28,4,0,-1.0,0.55,-2.01,1.21,-1.48,1,1746403.0,True
3585,3585,11,28,5,1,1.0,-1.09,1.65,-1.41,2.2,1,1749969.0,True
3586,3586,11,28,6,1,1.0,-1.94,-1.31,1.36,0.14,1,1752853.0,True
3587,3587,11,28,7,1,-1.0,-1.2,2.82,-0.21,2.76,0,1755908.0,True
3588,3588,11,28,8,0,1.0,0.85,-2.12,2.4,0.17,0,1758829.0,True
3589,3589,11,28,9,1,-1.0,-0.44,2.52,-1.7,2.34,0,1761677.0,True
3590,3590,11,29,0,1,-1.0,-0.6,-0.16,0.4,-0.25,0,1766742.0,True
3591,3591,11,29,1,1,1.0,0.9,0.93,-0.22,1.6,1,1769977.0,True
3592,3592,11,29,2,1,1.0,1.01,-1.16,1.28,-2.38,1,1772922.0,True
3593,3593,11,29,3,1,1.0,0.46,1.46,1.71,-0.83,1,1777258.0,True
3594,3594,11,29,4,1,1.0,1.26,1.75,1.6,0.07,1,1780158.0,True
3595,3595,11,29,5,1,1.0,2.19,0.94,2.38,-0.87,1,1782974.0,True
3596,3596,11,29,6,1,1.0,1.08,0.34,0.75,-0.12,1,1786215.0,True
3597,3597,11,29,7,0,-1.0,0.38,1.0,2.2,-0.92,1,1789342.0,True
3598,3598,11,29,8,0,1.0,-1.97,0.86,-1.62,1.46,0,1792228.0,True
3599,3599,11,29,9,0,1.0,-0.71,-0.51,0.09,-0.02,0,1795250.0,True
3600,3600,12,0,0,0,1.0,1.52,-1.58,-0.18,1.25,0,252407.0,True
3601,3601,12,0,1,1,-1.0,0.95,-0.05,0.69,-0.24,0,257500.0,True
3602,3602,12,0,2,0,1.0,0.34,0.8,-1.56,0.75,0,261960.0,True
3603,3603,12,0,3,1,1.0,-2.61,0.89,-0.79,0.11,1,265856.0,True
3604,3604,12,0,4,0,-1.0,1.57,-1.43,1.52,-0.13,1,269556.0,True
3605,3605,12,0,5,1,1.0,-1.19,0.25,0.65,2.28,1,277650.0,True
3606,3606,12,0,6,0,1.0,1.07,-0.62,-0.32,0.37,0,282096.0,True
3607,3607,12,0,7,0,1.0,0.75,0.99,-0.66,0.08,0,286331.0,True
3608,3608,12,0,8,1,-1.0,-2.31,2.25,-1.23,-1.33,0,290630.0,True
3609,3609,12,0,9,0,1.0,0.37,0.44,-0.14,-1.55,0,295622.0,True
3610,3610,12,1,0,1,1.0,-3.71,2.19,-0.27,0.24,1,301694.0,True
3611,3611,12,1,1,1,1.0,-0.79,-0.96,-0.3,-0.62,1,308171.0,True
3612,3612,12,1,2,1,1.0,-0.73,-0.08,-1.27,-0.05,1,311524.0,True
3613,3613,12,1,3,0,-1.0,1.35,-1.59,-0.58,-1.58,1,315368.0,True
3614,3614,12,1,4,0,-1.0,0.55,-2.01,1.21,-1.48,1,318915.0,True
3615,3615,12,1,5,0,-1.0,-1.09,1.65,-1.41,2.2,1,323834.0,True
3616,3616,12,1,6,1,1.0,-1.94,-1.31,1.36,0.14,1,329429.0,True
3617,3617,12,1,7,0,1.0,-1.2,2.82,-0.21,2.76,0,335488.0,True
3618,3618,12,1,8,0,1.0,0.85,-2.12,2.4,0.17,0,342960.0,True
3619,3619,12,1,9,0,1.0,-0.44,2.52,-1.7,2.34,0,349288.0,True
3620,3620,12,2,0,0,1.0,0.21,-0.13,0.29,0.65,0,355280.0,True
3621,3621,12,2,1,1,1.0,-1.6,-1.34,2.52,1.47,1,358844.0,True
3622,3622,12,2,2,0,1.0,1.27,0.4,-0.5,-1.75,0,362469.0,True
3623,3623,12,2,3,0,1.0,1.82,0.74,-1.81,-1.67,0,367204.0,True
3624,3624,12,2,4,0,-1.0,0.27,0.2,1.2,1.08,1,370886.0,True
3625,3625,12,2,5,0,1.0,0.26,-0.25,0.66,0.25,0,380958.0,True
3626,3626,12,2,6,0,-1.0,-0.83,-0.14,0.8,0.5,1,385802.0,True
3627,3627,12,2,7,1,-1.0,0.21,-1.33,0.58,0.87,0,390280.0,True
3628,3628,12,2,8,1,-1.0,-1.3,-1.71,1.53,2.32,0,395012.0,True
3629,3629,12,2,9,0,1.0,-0.32,-1.38,0.58,0.47,0,400630.0,True
3630,3630,12,3,0,1,-1.0,-0.6,-0.16,0.4,-0.25,0,408033.0,True
3631,3631,12,3,1,1,1.0,0.9,0.93,-0.22,1.6,1,411072.0,True
3632,3632,12,3,2,1,1.0,1.01,-1.16,1.28,-2.38,1,415999.0,True
3633,3633,12,3,3,1,1.0,0.46,1.46,1.71,-0.83,1,420702.0,True
3634,3634,12,3,4,1,1.0,1.26,1.75,1.6,0.07,1,426320.0,True
3635,3635,12,3,5,1,1.0,2.19,0.94,2.38,-0.87,1,429582.0,True
3636,3636,12,3,6,1,1.0,1.08,0.34,0.75,-0.12,1,435128.0,True
3637,3637,12,3,7,1,1.0,0.38,1.0,2.2,-0.92,1,438840.0,True
3638,3638,12,3,8,0,1.0,-1.97,0.86,-1.62,1.46,0,442391.0,True
3639,3639,12,3,9,0,1.0,-0.71,-0.51,0.09,-0.02,0,445829.0,True
3640,3640,12,4,0,0,1.0,1.73,-1.29,0.72,0.4,0,450470.0,True
3641,3641,12,4,1,0,1.0,1.12,-0.6,1.2,1.3,0,454510.0,True
3642,3642,12,4,2,1,1.0,-0.78,0.66,-0.57,0.31,1,458395.0,True
3643,3643,12,4,3,1,1.0,-0.34,-2.25,-1.09,3.6,1,462407.0,True
3644,3644,12,4,4,0,1.0,0.5,1.98,1.0,0.16,0,465837.0,True
3645,3645,12,4,5,1,1.0,-1.38,0.68,-1.5,-1.33,1,471591.0,True
3646,3646,12,4,6,0,1.0,0.11,1.07,-0.18,-2.72,0,475223.0,True
3647,3647,12,4,7,1,1.0,-0.56,-0.36,-3.05,1.95,1,479002.0,True
3648,3648,12,4,8,1,1.0,-2.14,2.35,-0.63,-2.56,1,484098.0,True
3649,3649,12,4,9,1,1.0,-2.54,1.05,-1.43,-0.84,1,489933.0,True
3650,3650,12,5,0,0,1.0,-1.5,2.35,-0.11,0.2,0,496143.0,True
3651,3651,12,5,1,0,-1.0,0.27,0.77,0.12,-0.63,1,500784.0,True
3652,3652,12,5,2,0,-1.0,1.41,-0.63,-0.34,-1.91,1,506066.0,True
3653,3653,12,5,3,0,1.0,-0.82,-2.0,-0.17,2.2,0,508995.0,True
3654,3654,12,5,4,1,1.0,0.84,-0.2,1.97,0.57,1,512472.0,True
3655,3655,12,5,5,0,-1.0,1.55,-1.31,-2.02,-0.62,1,515851.0,True
3656,3656,12,5,6,0,1.0,-0.58,-0.03,-1.16,-1.4,0,519045.0,True
3657,3657,12,5,7,1,1.0,0.61,0.6,-0.86,-0.91,1,523460.0,True
3658,3658,12,5,8,1,1.0,0.84,-0.53,-1.3,-0.96,1,527858.0,True
3659,3659,12,5,9,1,1.0,0.21,1.36,1.21,0.81,1,531531.0,True
3660,3660,12,6,0,0,-1.0,-0.82,0.3,-0.53,-0.32,1,538724.0,True
3661,3661,12,6,1,0,-1.0,-0.41,-0.81,-0.74,-1.06,1,541952.0,True
3662,3662,12,6,2,1,-1.0,1.13,-0.19,1.34,0.84,0,545071.0,True
3663,3663,12,6,3,1,-1.0,-1.58,-0.55,2.55,-0.55,0,548416.0,True
3664,3664,12,6,4,0,-1.0,-1.22,0.69,-0.91,-1.05,1,551623.0,True
3665,3665,12,6,5,0,1.0,-0.21,0.04,0.43,2.09,0,554700.0,True
3666,3666,12,6,6,1,-1.0,0.98,-0.66,0.48,0.02,0,558021.0,True
3667,3667,12,6,7,0,1.0,1.13,-1.37,1.28,2.7,0,561465.0,True
3668,3668,12,6,8,1,1.0,-0.16,0.72,-0.92,-0.12,1,567121.0,True
3669,3669,12,6,9,0,1.0,-1.01,-1.82,1.72,-1.59,0,571120.0,True
3670,3670,12,7,0,0,1.0,-4.4,1.08,0.7,-2.67,0,575938.0,True
3671,3671,12,7,1,1,-1.0,-0.08,0.78,-0.86,0.39,0,580391.0,True
3672,3672,12,7,2,1,-1.0,0.19,2.12,-0.15,-1.44,0,583731.0,True
3673,3673,12,7,3,0,-1.0,0.91,0.49,-1.06,-0.59,1,587193.0,True
3674,3674,12,7,4,1,-1.0,1.24,3.28,-0.98,-0.06,0,590619.0,True
3675,3675,12,7,5,1,-1.0,-0.22,0.33,1.4,-1.73,0,595227.0,True
3676,3676,12,7,6,1,-1.0,0.4,1.65,-0.26,0.64,0,599326.0,True
3677,3677,12,7,7,0,-1.0,1.09,-1.63,-1.66,2.16,1,604044.0,True
3678,3678,12,7,8,1,-1.0,-0.47,2.03,-2.5,0.83,0,607668.0,True
3679,3679,12,7,9,0,-1.0,0.84,-2.11,3.43,-0.72,1,613060.0,True
3680,3680,12,8,0,0,-1.0,1.16,-0.28,-1.42,0.01,1,618066.0,True
3681,3681,12,8,1,0,-1.0,0.86,2.35,2.09,-0.43,1,621226.0,True
3682,3682,12,8,2,0,-1.0,-0.11,1.51,-0.09,-0.63,1,624403.0,True
3683,3683,12,8,3,1,1.0,0.6,0.71,0.92,0.71,1,629257.0,True
3684,3684,12,8,4,1,1.0,1.21,-0.26,-0.05,0.12,1,632452.0,True
3685,3685,12,8,5,1,1.0,3.0,-1.19,2.1,1.48,1,635953.0,True
3686,3686,12,8,6,1,1.0,0.52,0.16,-0.7,-1.34,1,639207.0,True
3687,3687,12,8,7,0,1.0,-1.07,0.1,-1.8,-1.99,0,642476.0,True
3688,3688,12,8,8,0,1.0,-1.47,0.6,-1.58,1.42,0,645746.0,True
3689,3689,12,8,9,0,-1.0,-0.61,2.3,0.3,1.11,1,649540.0,True
3690,3690,12,9,0,0,-1.0,-0.8,-1.7,1.73,-1.08,1,656239.0,True
3691,3691,12,9,1,1,-1.0,0.31,0.0,-1.04,-0.45,0,659558.0,True
3692,3692,12,9,2,0,-1.0,-2.02,-0.5,1.18,-0.52,1,662931.0,True
3693,3693,12,9,3,1,1.0,0.41,-1.61,2.61,-0.51,1,666738.0,True
3694,3694,12,9,4,1,1.0,-0.25,-1.62,0.28,-1.61,1,673238.0,True
3695,3695,12,9,5,1,1.0,-3.05,-1.06,2.36,-1.86,1,677158.0,True
3696,3696,12,9,6,1,1.0,-1.08,0.6,0.26,0.68,1,688472.0,True
3697,3697,12,9,7,0,-1.0,-0.22,0.08,1.71,2.8,1,696890.0,True
3698,3698,12,9,8,0,1.0,2.64,-1.56,-0.09,0.22,0,701598.0,True
3699,3699,12,9,9,0,-1.0,-1.5,-0.09,2.1,3.11,1,705660.0,True
3700,3700,12,10,0,1,1.0,-1.19,-0.72,0.77,0.69,1,711996.0,True
3701,3701,12,10,1,0,1.0,3.08,-0.65,0.85,0.52,0,715320.0,True
3702,3702,12,10,2,0,1.0,-0.56,2.04,0.92,1.34,0,718661.0,True
3703,3703,12,10,3,0,-1.0,0.47,-1.31,0.94,-0.86,1,722599.0,True
3704,3704,12,10,4,0,1.0,3.32,-2.04,-0.14,-0.89,0,725657.0,True
3705,3705,12,10,5,0,1.0,3.02,0.26,-0.22,0.58,0,729763.0,True
3706,3706,12,10,6,1,1.0,-0.95,0.38,2.75,0.91,1,736127.0,True
3707,3707,12,10,7,0,-1.0,0.67,-1.27,-1.59,-1.85,1,739265.0,True
3708,3708,12,10,8,1,1.0,-0.24,-0.22,-1.31,-2.82,1,752576.0,True
3709,3709,12,10,9,0,1.0,2.09,2.26,1.19,2.39,0,758619.0,True
3710,3710,12,11,0,0,-1.0,-0.52,-0.84,0.53,1.45,1,763911.0,True
3711,3711,12,11,1,1,-1.0,-2.14,1.7,1.18,1.53,0,767336.0,True
3712,3712,12,11,2,1,-1.0,-1.62,-0.19,-1.43,0.49,0,792674.0,True
3713,3713,12,11,3,0,-1.0,2.06,1.0,-0.18,-1.33,1,795890.0,True
3714,3714,12,11,4,0,1.0,-0.85,-0.15,-0.68,-1.86,0,799199.0,True
3715,3715,12,11,5,0,-1.0,-0.61,-1.23,1.03,0.24,1,802570.0,True
3716,3716,12,11,6,1,1.0,-0.57,-2.79,0.28,-0.83,1,806372.0,True
3717,3717,12,11,7,1,-1.0,-1.87,1.46,1.28,-0.23,0,809892.0,True
3718,3718,12,11,8,1,-1.0,-2.03,1.09,1.7,0.63,0,814223.0,True
3719,3719,12,11,9,0,1.0,-4.12,3.02,1.47,1.42,0,817617.0,True
3720,3720,12,12,0,0,1.0,-1.53,1.01,-1.36,0.17,0,823333.0,True
3721,3721,12,12,1,0,1.0,-1.04,-0.54,-0.14,-0.22,0,826681.0,True
3722,3722,12,12,2,1,-1.0,0.24,-1.27,0.26,-0.08,0,830881.0,True
3723,3723,12,12,3,0,-1.0,0.64,1.6,-0.53,2.13,1,834668.0,True
3724,3724,12,12,4,0,1.0,-0.12,-0.22,0.04,-2.88,0,838255.0,True
3725,3725,12,12,5,0,1.0,-2.7,-0.3,-0.72,2.7,0,841230.0,True
3726,3726,12,12,6,0,1.0,-2.77,0.26,-1.07,0.72,0,845092.0,True
3727,3727,12,12,7,1,1.0,1.79,-0.57,2.64,-1.95,1,848865.0,True
3728,3728,12,12,8,0,1.0,-2.01,-1.17,-0.1,-0.11,0,852587.0,True
3729,3729,12,12,9,0,1.0,-0.59,-3.37,2.32,1.1,0,859305.0,True
3730,3730,12,13,0,0,-1.0,-1.49,1.49,-1.75,1.42,1,867421.0,True
3731,3731,12,13,1,1,1.0,-1.88,0.64,0.01,1.31,1,870516.0,True
3732,3732,12,13,2,0,1.0,-0.63,-0.21,0.65,-2.01,0,873720.0,True
3733,3733,12,13,3,0,-1.0,-1.66,1.29,-1.33,2.35,1,878053.0,True
3734,3734,12,13,4,1,1.0,-2.21,2.89,-2.23,-0.02,1,882588.0,True
3735,3735,12,13,5,1,1.0,-1.22,-1.49,0.33,0.78,1,887216.0,True
3736,3736,12,13,6,0,-1.0,-0.56,1.2,-1.61,1.66,1,895922.0,True
3737,3737,12,13,7,1,1.0,-1.59,-0.52,-1.06,1.04,1,901846.0,True
3738,3738,12,13,8,1,1.0,-0.73,0.4,-0.35,2.16,1,908408.0,True
3739,3739,12,13,9,0,-1.0,1.46,1.23,1.48,1.84,1,913335.0,True
3740,3740,12,14,0,0,1.0,2.15,1.84,-3.41,0.1,0,921355.0,True
3741,3741,12,14,1,0,1.0,1.58,1.31,-2.51,0.64,0,924748.0,True
3742,3742,12,14,2,0,1.0,1.14,1.34,-1.83,0.74,0,928449.0,True
3743,3743,12,14,3,1,1.0,-2.28,-0.03,2.86,-0.76,1,931815.0,True
3744,3744,12,14,4,0,-1.0,-0.51,-0.03,0.43,0.35,1,936383.0,True
3745,3745,12,14,5,1,1.0,-1.32,2.15,-1.68,0.31,1,939759.0,True
3746,3746,12,14,6,0,1.0,0.11,-0.46,-0.82,-1.96,0,943510.0,True
3747,3747,12,14,7,1,-1.0,-0.47,-0.75,1.37,-0.1,0,948459.0,True
3748,3748,12,14,8,1,1.0,-1.1,0.11,1.1,-1.09,1,952417.0,True
3749,3749,12,14,9,1,-1.0,0.28,-0.48,-0.69,-0.12,0,958349.0,True
