,Unnamed: 0,participant,task,trial,choice,reward,x0,x1,target,time,is_training
4644,4644,15,14,4,0,1.0,-2.43,-1.6,0,964887.0,True
4645,4645,15,14,5,1,-1.0,0.81,-1.26,0,968382.0,True
4646,4646,15,14,6,0,1.0,-1.46,-1.98,0,972206.0,True
4647,4647,15,14,7,0,1.0,-0.71,-0.5,0,975217.0,True
4648,4648,15,14,8,0,1.0,-3.55,-2.56,0,978168.0,True
4649,4649,15,14,9,1,1.0,3.05,2.03,1,981777.0,True
4650,4650,15,15,0,0,-1.0,-1.66,0.33,1,998802.0,True
4651,4651,15,15,1,0,1.0,-0.28,-1.33,0,1002503.0,True
4652,4652,15,15,2,1,1.0,-0.91,1.04,1,1006251.0,True
4653,4653,15,15,3,0,1.0,-1.69,-1.58,0,1009390.0,True
4654,4654,15,15,4,1,1.0,-1.73,1.11,1,1012613.0,True
4655,4655,15,15,5,0,1.0,-2.8,-0.89,0,1015790.0,True
4656,4656,15,15,6,0,1.0,1.28,-0.42,0,1018555.0,True
4657,4657,15,15,7,1,1.0,1.03,2.35,1,1021402.0,True
4658,4658,15,15,8,0,1.0,-0.1,-0.12,0,1024255.0,True
4659,4659,15,15,9,0,1.0,1.28,-1.55,0,1027150.0,True
4660,4660,15,16,0,0,-1.0,-0.05,0.23,1,1043312.0,True
4661,4661,15,16,1,0,-1.0,2.47,-0.08,1,1047319.0,True
4662,4662,15,16,2,0,-1.0,1.36,0.83,1,1051160.0,True
4663,4663,15,16,3,1,1.0,4.12,-0.95,1,1054817.0,True
4664,4664,15,16,4,1,1.0,1.2,0.49,1,1057903.0,True
4665,4665,15,16,5,0,1.0,-0.74,-0.18,0,1061170.0,True
4666,4666,15,16,6,0,-1.0,-0.48,1.9,1,1064399.0,True
4667,4667,15,16,7,1,-1.0,2.92,-1.36,0,1067294.0,True
4668,4668,15,16,8,0,1.0,-2.16,-0.16,0,1070154.0,True
4669,4669,15,16,9,1,-1.0,2.25,-1.3,0,1073015.0,True
4670,4670,15,17,0,1,-1.0,-2.03,0.92,0,1087662.0,True
4671,4671,15,17,1,0,1.0,-1.11,1.54,0,1090605.0,True
4672,4672,15,17,2,1,1.0,1.01,0.38,1,1093987.0,True
4673,4673,15,17,3,1,-1.0,1.94,0.83,0,1096850.0,True
4674,4674,15,17,4,0,1.0,-0.08,2.16,0,1100368.0,True
4675,4675,15,17,5,0,-1.0,-2.79,-1.17,1,1103258.0,True
4676,4676,15,17,6,1,1.0,0.66,-1.61,1,1106511.0,True
4677,4677,15,17,7,0,-1.0,-0.21,-0.28,1,1109422.0,True
4678,4678,15,17,8,0,1.0,-1.79,1.2,0,1112575.0,True
4679,4679,15,17,9,0,-1.0,-1.15,-0.91,1,1115471.0,True
4680,4680,15,18,0,1,-1.0,-1.16,-0.46,0,1125608.0,True
4681,4681,15,18,1,0,1.0,-1.35,-2.22,0,1128544.0,True
4682,4682,15,18,2,0,1.0,-0.77,-2.64,0,1131616.0,True
4683,4683,15,18,3,1,1.0,0.4,0.79,1,1134765.0,True
4684,4684,15,18,4,0,1.0,-3.19,-4.62,0,1137828.0,True
4685,4685,15,18,5,1,1.0,1.18,-0.51,1,1140789.0,True
4686,4686,15,18,6,0,1.0,-0.44,0.18,0,1143684.0,True
4687,4687,15,18,7,1,1.0,-0.05,-0.51,1,1146730.0,True
4688,4688,15,18,8,1,1.0,0.23,0.76,1,1149682.0,True
4689,4689,15,18,9,1,1.0,0.02,-0.19,1,1152955.0,True
4690,4690,15,19,0,0,1.0,0.19,1.79,0,1162568.0,True
4691,4691,15,19,1,1,-1.0,0.36,-0.33,0,1166240.0,True
4692,4692,15,19,2,0,-1.0,-1.76,0.32,1,1169392.0,True
4693,4693,15,19,3,0,-1.0,-1.37,-1.79,1,1172693.0,True
4694,4694,15,19,4,1,-1.0,1.08,-1.49,0,1176217.0,True
4695,4695,15,19,5,1,1.0,-0.41,0.42,1,1179904.0,True
4696,4696,15,19,6,1,1.0,-2.66,-0.84,1,1184158.0,True
4697,4697,15,19,7,0,1.0,0.75,0.06,0,1189168.0,True
4698,4698,15,19,8,1,1.0,-0.66,-0.65,1,1192280.0,True
4699,4699,15,19,9,0,1.0,0.71,0.13,0,1195260.0,True
4700,4700,15,20,0,0,-1.0,-1.92,-0.64,1,1205542.0,True
4701,4701,15,20,1,1,1.0,-0.3,-2.2,1,1209514.0,True
4702,4702,15,20,2,1,1.0,-1.5,-1.06,1,1212609.0,True
4703,4703,15,20,3,0,1.0,1.01,0.07,0,1215767.0,True
4704,4704,15,20,4,1,1.0,-2.04,1.0,1,1218594.0,True
4705,4705,15,20,5,1,-1.0,-0.53,0.53,0,1221523.0,True
4706,4706,15,20,6,0,-1.0,0.09,-2.64,1,1225092.0,True
4707,4707,15,20,7,1,1.0,-1.72,-1.24,1,1227971.0,True
4708,4708,15,20,8,0,1.0,0.98,0.37,0,1230837.0,True
4709,4709,15,20,9,0,1.0,0.64,1.67,0,1233649.0,True
4710,4710,15,21,0,0,1.0,-1.1,0.07,0,1248057.0,True
4711,4711,15,21,1,1,1.0,1.34,0.88,1,1251099.0,True
4712,4712,15,21,2,1,1.0,0.19,0.16,1,1254398.0,True
4713,4713,15,21,3,0,1.0,-1.64,-2.52,0,1258225.0,True
4714,4714,15,21,4,0,1.0,-1.54,0.3,0,1261208.0,True
4715,4715,15,21,5,0,1.0,-0.15,-0.8,0,1264243.0,True
4716,4716,15,21,6,0,1.0,-0.07,-0.58,0,1267325.0,True
4717,4717,15,21,7,1,1.0,1.6,1.33,1,1270426.0,True
4718,4718,15,21,8,1,1.0,0.89,-0.66,1,1273621.0,True
4719,4719,15,21,9,0,1.0,-0.35,-0.14,0,1276677.0,True
4720,4720,15,22,0,0,1.0,-2.58,1.8,0,1287633.0,True
4721,4721,15,22,1,1,1.0,-0.2,-0.64,1,1291134.0,True
4722,4722,15,22,2,0,-1.0,1.72,2.07,1,1294061.0,True
4723,4723,15,22,3,0,1.0,0.85,1.43,0,1296986.0,True
4724,4724,15,22,4,0,1.0,0.64,1.15,0,1299796.0,True
4725,4725,15,22,5,1,1.0,-2.13,-3.67,1,1302887.0,True
4726,4726,15,22,6,1,1.0,0.7,-1.12,1,1305831.0,True
4727,4727,15,22,7,0,1.0,0.05,1.48,0,1308641.0,True
4728,4728,15,22,8,0,-1.0,0.45,0.06,1,1313407.0,True
4729,4729,15,22,9,1,-1.0,-1.52,-0.81,0,1316538.0,True
4730,4730,15,23,0,0,1.0,1.26,-1.48,0,1331835.0,True
4731,4731,15,23,1,1,-1.0,-1.16,-2.48,0,1334734.0,True
4732,4732,15,23,2,1,1.0,-0.08,0.94,1,1337729.0,True
4733,4733,15,23,3,1,-1.0,-2.02,0.62,0,1340572.0,True
4734,4734,15,23,4,0,-1.0,1.48,1.06,1,1343472.0,True
4735,4735,15,23,5,1,1.0,0.4,0.28,1,1347131.0,True
4736,4736,15,23,6,1,1.0,-0.39,1.99,1,1350450.0,True
4737,4737,15,23,7,0,1.0,-0.39,-2.38,0,1353352.0,True
4738,4738,15,23,8,1,1.0,2.06,1.5,1,1356552.0,True
4739,4739,15,23,9,1,1.0,1.7,1.33,1,1359736.0,True
4740,4740,15,24,0,1,1.0,1.58,-2.55,1,1373846.0,True
4741,4741,15,24,1,0,1.0,-0.31,0.2,0,1377423.0,True
4742,4742,15,24,2,0,1.0,-0.47,-0.56,0,1380441.0,True
4743,4743,15,24,3,0,-1.0,-0.53,2.16,1,1383270.0,True
4744,4744,15,24,4,0,1.0,-2.74,-0.11,0,1386445.0,True
4745,4745,15,24,5,0,-1.0,-0.4,2.5,1,1389387.0,True
4746,4746,15,24,6,0,1.0,-0.85,-0.64,0,1392487.0,True
4747,4747,15,24,7,1,1.0,0.13,0.73,1,1395533.0,True
4748,4748,15,24,8,0,1.0,-0.88,0.28,0,1398407.0,True
4749,4749,15,24,9,1,1.0,0.81,-0.06,1,1401375.0,True
4750,4750,15,25,0,1,1.0,-1.8,-0.15,1,1411964.0,True
4751,4751,15,25,1,0,1.0,0.89,1.51,0,1415075.0,True
4752,4752,15,25,2,0,1.0,2.28,1.8,0,1417880.0,True
4753,4753,15,25,3,0,1.0,1.4,0.11,0,1420702.0,True
4754,4754,15,25,4,1,1.0,-0.31,-2.84,1,1424210.0,True
4755,4755,15,25,5,1,1.0,-0.65,-0.98,1,1427445.0,True
4756,4756,15,25,6,1,1.0,-1.89,0.54,1,1430313.0,True
4757,4757,15,25,7,1,1.0,-0.32,-0.27,1,1433518.0,True
4758,4758,15,25,8,1,-1.0,-0.4,-0.4,0,1437228.0,True
4759,4759,15,25,9,1,1.0,-0.44,-0.73,1,1440958.0,True
4760,4760,15,26,0,0,1.0,1.75,0.51,0,1452799.0,True
4761,4761,15,26,1,1,-1.0,1.65,-0.29,0,1456720.0,True
4762,4762,15,26,2,0,-1.0,-0.9,1.59,1,1459675.0,True
4763,4763,15,26,3,1,-1.0,2.02,0.6,0,1463119.0,True
4764,4764,15,26,4,1,1.0,-0.2,-1.35,1,1466523.0,True
4765,4765,15,26,5,0,1.0,2.72,-1.88,0,1469442.0,True
4766,4766,15,26,6,0,1.0,1.18,0.72,0,1472400.0,True
4767,4767,15,26,7,0,1.0,0.01,1.42,0,1479013.0,True
4768,4768,15,26,8,0,1.0,0.24,3.15,0,1482198.0,True
4769,4769,15,26,9,1,1.0,-1.24,-0.4,1,1485181.0,True
4770,4770,15,27,0,1,1.0,-1.46,-1.73,1,1496750.0,True
4771,4771,15,27,1,1,1.0,-0.44,0.16,1,1499732.0,True
4772,4772,15,27,2,1,1.0,-0.81,0.37,1,1502555.0,True
4773,4773,15,27,3,0,1.0,1.84,-0.19,0,1505470.0,True
4774,4774,15,27,4,1,1.0,-1.3,-1.44,1,1508461.0,True
4775,4775,15,27,5,1,1.0,-2.96,-1.33,1,1511200.0,True
4776,4776,15,27,6,1,-1.0,-0.09,1.06,0,1515098.0,True
4777,4777,15,27,7,0,1.0,0.2,1.54,0,1518145.0,True
4778,4778,15,27,8,1,1.0,-0.55,-1.14,1,1521063.0,True
4779,4779,15,27,9,0,1.0,0.92,-0.63,0,1523916.0,True
4780,4780,15,28,0,1,-1.0,0.26,-1.11,0,1535099.0,True
4781,4781,15,28,1,1,1.0,1.54,2.06,1,1538426.0,True
4782,4782,15,28,2,1,1.0,0.08,1.65,1,1541305.0,True
4783,4783,15,28,3,1,1.0,0.14,1.37,1,1544181.0,True
4784,4784,15,28,4,1,1.0,-0.34,0.72,1,1547158.0,True
4785,4785,15,28,5,0,-1.0,0.19,-0.11,1,1550282.0,True
4786,4786,15,28,6,1,1.0,1.33,0.17,1,1553675.0,True
4787,4787,15,28,7,0,1.0,-0.91,-2.08,0,1556498.0,True
4788,4788,15,28,8,1,1.0,3.11,0.09,1,1559815.0,True
4789,4789,15,28,9,0,1.0,-1.51,-1.11,0,1563503.0,True
4790,4790,15,29,0,0,-1.0,-1.01,-0.75,1,1575535.0,True
4791,4791,15,29,1,0,1.0,2.61,-2.55,0,1578572.0,True
4792,4792,15,29,2,1,1.0,-2.33,1.42,1,1581927.0,True
4793,4793,15,29,3,1,1.0,-0.41,-1.43,1,1585014.0,True
4794,4794,15,29,4,0,1.0,0.47,-0.23,0,1588153.0,True
4795,4795,15,29,5,1,1.0,-1.16,0.25,1,1591670.0,True
4796,4796,15,29,6,1,1.0,-1.18,0.89,1,1594998.0,True
4797,4797,15,29,7,1,1.0,-1.14,0.51,1,1598430.0,True
4798,4798,15,29,8,0,-1.0,0.32,-0.93,1,1601678.0,True
4799,4799,15,29,9,0,1.0,3.02,-1.59,0,1605718.0,True
4800,4800,16,0,0,0,-1.0,-0.05,0.23,1,214461.0,True
4801,4801,16,0,1,0,-1.0,2.47,-0.08,1,224457.0,True
4802,4802,16,0,2,1,1.0,1.36,0.83,1,231916.0,True
4803,4803,16,0,3,1,1.0,4.12,-0.95,1,235944.0,True
4804,4804,16,0,4,1,1.0,1.2,0.49,1,240374.0,True
4805,4805,16,0,5,0,1.0,-0.74,-0.18,0,244008.0,True
4806,4806,16,0,6,0,-1.0,-0.48,1.9,1,247870.0,True
4807,4807,16,0,7,1,-1.0,2.92,-1.36,0,251499.0,True
4808,4808,16,0,8,0,1.0,-2.16,-0.16,0,255583.0,True
4809,4809,16,0,9,1,-1.0,2.25,-1.3,0,260417.0,True
4810,4810,16,1,0,1,-1.0,-2.58,1.8,0,303938.0,True
4811,4811,16,1,1,0,-1.0,-0.2,-0.64,1,312909.0,True
4812,4812,16,1,2,0,-1.0,1.72,2.07,1,319382.0,True
4813,4813,16,1,3,1,-1.0,0.85,1.43,0,336250.0,True
4814,4814,16,1,4,0,1.0,0.64,1.15,0,341730.0,True
4815,4815,16,1,5,1,1.0,-2.13,-3.67,1,346393.0,True
4816,4816,16,1,6,1,1.0,0.7,-1.12,1,352024.0,True
4817,4817,16,1,7,0,1.0,0.05,1.48,0,360538.0,True
4818,4818,16,1,8,1,1.0,0.45,0.06,1,368927.0,True
4819,4819,16,1,9,0,1.0,-1.52,-0.81,0,375523.0,True
4820,4820,16,2,0,0,-1.0,-0.24,1.1,1,411872.0,True
4821,4821,16,2,1,1,1.0,-0.8,-1.12,1,419464.0,True
4822,4822,16,2,2,0,-1.0,-1.22,0.47,1,430435.0,True
4823,4823,16,2,3,1,1.0,-0.25,-0.74,1,438184.0,True
4824,4824,16,2,4,1,1.0,-1.61,-0.39,1,442850.0,True
4825,4825,16,2,5,1,1.0,-1.72,-0.03,1,448403.0,True
4826,4826,16,2,6,1,1.0,-2.06,-1.09,1,453607.0,True
4827,4827,16,2,7,1,-1.0,0.24,-0.48,0,459990.0,True
4828,4828,16,2,8,1,1.0,-0.7,-1.43,1,465389.0,True
4829,4829,16,2,9,1,-1.0,-0.7,0.39,0,472540.0,True
4830,4830,16,3,0,0,1.0,1.26,-1.48,0,499015.0,True
4831,4831,16,3,1,1,-1.0,-1.16,-2.48,0,506483.0,True
4832,4832,16,3,2,1,1.0,-0.08,0.94,1,514148.0,True
4833,4833,16,3,3,1,-1.0,-2.02,0.62,0,520890.0,True
4834,4834,16,3,4,0,-1.0,1.48,1.06,1,533011.0,True
4835,4835,16,3,5,1,1.0,0.4,0.28,1,539348.0,True
4836,4836,16,3,6,1,1.0,-0.39,1.99,1,546948.0,True
4837,4837,16,3,7,0,1.0,-0.39,-2.38,0,552075.0,True
4838,4838,16,3,8,1,1.0,2.06,1.5,1,563543.0,True
4839,4839,16,3,9,1,1.0,1.7,1.33,1,569686.0,True
4840,4840,16,4,0,0,1.0,0.05,-1.56,0,614237.0,True
4841,4841,16,4,1,1,-1.0,-2.46,-2.12,0,627639.0,True
4842,4842,16,4,2,1,-1.0,-1.61,0.26,0,635153.0,True
4843,4843,16,4,3,1,1.0,0.98,0.43,1,654140.0,True
4844,4844,16,4,4,0,1.0,-1.12,-1.27,0,660973.0,True
4845,4845,16,4,5,0,1.0,-0.26,-1.26,0,669091.0,True
4846,4846,16,4,6,0,1.0,-1.56,-2.0,0,676095.0,True
4847,4847,16,4,7,1,1.0,0.01,0.31,1,689708.0,True
4848,4848,16,4,8,1,1.0,0.84,1.53,1,695946.0,True
4849,4849,16,4,9,1,1.0,2.66,0.41,1,711591.0,True
4850,4850,16,5,0,0,1.0,0.26,-1.11,0,736131.0,True
4851,4851,16,5,1,0,-1.0,1.54,2.06,1,744047.0,True
4852,4852,16,5,2,1,1.0,0.08,1.65,1,752953.0,True
4853,4853,16,5,3,1,1.0,0.14,1.37,1,761064.0,True
4854,4854,16,5,4,1,1.0,-0.34,0.72,1,767760.0,True
4855,4855,16,5,5,0,-1.0,0.19,-0.11,1,778052.0,True
4856,4856,16,5,6,0,-1.0,1.33,0.17,1,787369.0,True
4857,4857,16,5,7,1,-1.0,-0.91,-2.08,0,808874.0,True
4858,4858,16,5,8,1,1.0,3.11,0.09,1,814594.0,True
4859,4859,16,5,9,0,1.0,-1.51,-1.11,0,820712.0,True
4860,4860,16,6,0,1,-1.0,-1.16,-0.46,0,1281549.0,True
4861,4861,16,6,1,0,1.0,-1.35,-2.22,0,1287300.0,True
4862,4862,16,6,2,0,1.0,-0.77,-2.64,0,1292070.0,True
4863,4863,16,6,3,1,1.0,0.4,0.79,1,1297231.0,True
4864,4864,16,6,4,0,1.0,-3.19,-4.62,0,1302029.0,True
4865,4865,16,6,5,1,1.0,1.18,-0.51,1,1315905.0,True
4866,4866,16,6,6,0,1.0,-0.44,0.18,0,1320804.0,True
4867,4867,16,6,7,1,1.0,-0.05,-0.51,1,1331682.0,True
4868,4868,16,6,8,1,1.0,0.23,0.76,1,1339049.0,True
4869,4869,16,6,9,1,1.0,0.02,-0.19,1,1344542.0,True
4870,4870,16,7,0,0,1.0,0.19,1.79,0,1369915.0,True
4871,4871,16,7,1,0,1.0,0.36,-0.33,0,1376086.0,True
4872,4872,16,7,2,1,1.0,-1.76,0.32,1,1389277.0,True
4873,4873,16,7,3,1,1.0,-1.37,-1.79,1,1393652.0,True
4874,4874,16,7,4,0,1.0,1.08,-1.49,0,1398216.0,True
4875,4875,16,7,5,1,1.0,-0.41,0.42,1,1407731.0,True
4876,4876,16,7,6,1,1.0,-2.66,-0.84,1,1412197.0,True
4877,4877,16,7,7,0,1.0,0.75,0.06,0,1416280.0,True
4878,4878,16,7,8,1,1.0,-0.66,-0.65,1,1419651.0,True
4879,4879,16,7,9,0,1.0,0.71,0.13,0,1423231.0,True
4880,4880,16,8,0,1,-1.0,-2.21,2.69,0,1438885.0,True
4881,4881,16,8,1,1,1.0,1.3,-2.0,1,1447047.0,True
4882,4882,16,8,2,1,1.0,2.97,-2.34,1,1452065.0,True
4883,4883,16,8,3,1,-1.0,1.16,-1.04,0,1456701.0,True
4884,4884,16,8,4,0,1.0,-1.9,1.63,0,1463633.0,True
4885,4885,16,8,5,0,1.0,-0.66,0.41,0,1469187.0,True
4886,4886,16,8,6,1,-1.0,0.34,0.5,0,1476600.0,True
4887,4887,16,8,7,0,1.0,-3.91,3.49,0,1486871.0,True
4888,4888,16,8,8,1,1.0,2.03,-2.23,1,1492359.0,True
4889,4889,16,8,9,0,-1.0,-0.74,0.41,1,1498497.0,True
4890,4890,16,9,0,0,-1.0,-1.92,-0.64,1,1516775.0,True
4891,4891,16,9,1,1,1.0,-0.3,-2.2,1,1521649.0,True
4892,4892,16,9,2,1,1.0,-1.5,-1.06,1,1526853.0,True
4893,4893,16,9,3,0,1.0,1.01,0.07,0,1536137.0,True
4894,4894,16,9,4,1,1.0,-2.04,1.0,1,1549902.0,True
4895,4895,16,9,5,1,-1.0,-0.53,0.53,0,1554741.0,True
4896,4896,16,9,6,0,-1.0,0.09,-2.64,1,1562369.0,True
4897,4897,16,9,7,1,1.0,-1.72,-1.24,1,1568932.0,True
4898,4898,16,9,8,0,1.0,0.98,0.37,0,1575090.0,True
4899,4899,16,9,9,0,1.0,0.64,1.67,0,1580165.0,True
4900,4900,16,10,0,0,1.0,-2.03,0.92,0,1603228.0,True
4901,4901,16,10,1,0,1.0,-1.11,1.54,0,1607320.0,True
4902,4902,16,10,2,0,-1.0,1.01,0.38,1,1615906.0,True
4903,4903,16,10,3,1,-1.0,1.94,0.83,0,1621229.0,True
4904,4904,16,10,4,0,1.0,-0.08,2.16,0,1627230.0,True
4905,4905,16,10,5,0,-1.0,-2.79,-1.17,1,1639311.0,True
4906,4906,16,10,6,1,1.0,0.66,-1.61,1,1645108.0,True
4907,4907,16,10,7,1,1.0,-0.21,-0.28,1,1651754.0,True
4908,4908,16,10,8,0,1.0,-1.79,1.2,0,1658782.0,True
4909,4909,16,10,9,1,1.0,-1.15,-0.91,1,1663966.0,True
4910,4910,16,11,0,0,-1.0,-1.01,-0.75,1,1680233.0,True
4911,4911,16,11,1,1,-1.0,2.61,-2.55,0,1695709.0,True
4912,4912,16,11,2,1,1.0,-2.33,1.42,1,1707507.0,True
4913,4913,16,11,3,0,-1.0,-0.41,-1.43,1,1712242.0,True
4914,4914,16,11,4,0,1.0,0.47,-0.23,0,1721007.0,True
4915,4915,16,11,5,1,1.0,-1.16,0.25,1,1726342.0,True
4916,4916,16,11,6,1,1.0,-1.18,0.89,1,1732558.0,True
4917,4917,16,11,7,1,1.0,-1.14,0.51,1,1736670.0,True
4918,4918,16,11,8,0,-1.0,0.32,-0.93,1,1744936.0,True
4919,4919,16,11,9,0,1.0,3.02,-1.59,0,1749639.0,True
4920,4920,16,12,0,0,1.0,-3.25,2.35,0,1771623.0,True
4921,4921,16,12,1,1,1.0,0.25,-1.28,1,1781875.0,True
4922,4922,16,12,2,0,1.0,-2.46,2.77,0,1786406.0,True
4923,4923,16,12,3,1,1.0,-0.06,-0.92,1,1793860.0,True
4924,4924,16,12,4,1,1.0,0.98,-0.93,1,1798701.0,True
4925,4925,16,12,5,0,1.0,-0.56,0.69,0,1804170.0,True
4926,4926,16,12,6,1,1.0,2.66,-0.06,1,1808876.0,True
4927,4927,16,12,7,0,1.0,-1.27,1.53,0,1814365.0,True
4928,4928,16,12,8,1,1.0,-0.01,-0.83,1,1825659.0,True
4929,4929,16,12,9,0,1.0,-1.19,1.02,0,1830816.0,True
4930,4930,16,13,0,0,-1.0,0.74,0.28,1,1858622.0,True
4931,4931,16,13,1,0,1.0,-0.04,0.49,0,1864027.0,True
4932,4932,16,13,2,0,1.0,-1.02,-2.08,0,1870883.0,True
4933,4933,16,13,3,1,1.0,1.14,0.99,1,1875574.0,True
4934,4934,16,13,4,1,1.0,1.18,1.74,1,1885090.0,True
4935,4935,16,13,5,0,1.0,-0.33,-1.32,0,1892665.0,True
4936,4936,16,13,6,1,-1.0,0.08,1.15,0,1897670.0,True
4937,4937,16,13,7,0,1.0,-3.02,-3.11,0,1901758.0,True
4938,4938,16,13,8,0,1.0,-1.8,-1.67,0,1904823.0,True
4939,4939,16,13,9,0,1.0,-0.06,0.69,0,1908195.0,True
4940,4940,16,14,0,1,1.0,1.58,-2.55,1,1928047.0,True
4941,4941,16,14,1,0,1.0,-0.31,0.2,0,1933673.0,True
4942,4942,16,14,2,0,1.0,-0.47,-0.56,0,1939525.0,True
4943,4943,16,14,3,0,-1.0,-0.53,2.16,1,1947537.0,True
4944,4944,16,14,4,0,1.0,-2.74,-0.11,0,1952839.0,True
4945,4945,16,14,5,0,-1.0,-0.4,2.5,1,1959260.0,True
4946,4946,16,14,6,0,1.0,-0.85,-0.64,0,1970037.0,True
4947,4947,16,14,7,1,1.0,0.13,0.73,1,1974901.0,True
4948,4948,16,14,8,1,-1.0,-0.88,0.28,0,1981744.0,True
4949,4949,16,14,9,0,-1.0,0.81,-0.06,1,1990043.0,True
4950,4950,16,15,0,1,1.0,0.9,-0.19,1,2010512.0,True
4951,4951,16,15,1,0,1.0,-0.24,0.05,0,2016958.0,True
4952,4952,16,15,2,0,1.0,-2.36,3.3,0,2020770.0,True
4953,4953,16,15,3,0,-1.0,-0.12,0.71,1,2025659.0,True
4954,4954,16,15,4,0,-1.0,-0.54,3.0,1,2030804.0,True
4955,4955,16,15,5,0,1.0,-0.55,0.64,0,2041190.0,True
4956,4956,16,15,6,1,1.0,0.71,-0.25,1,2046881.0,True
4957,4957,16,15,7,1,1.0,1.43,-1.06,1,2053209.0,True
4958,4958,16,15,8,0,1.0,-1.38,-1.08,0,2063184.0,True
4959,4959,16,15,9,0,1.0,-1.71,3.46,0,2070246.0,True
4960,4960,16,16,0,0,1.0,1.82,-0.97,0,2097051.0,True
4961,4961,16,16,1,0,-1.0,-1.93,0.15,1,2099763.0,True
4962,4962,16,16,2,0,-1.0,0.26,0.69,1,2102249.0,True
4963,4963,16,16,3,1,-1.0,2.63,0.05,0,2104769.0,True
4964,4964,16,16,4,1,-1.0,0.91,-1.88,0,2107312.0,True
4965,4965,16,16,5,1,-1.0,-1.17,-0.81,0,2110583.0,True
4966,4966,16,16,6,1,-1.0,-1.43,-1.7,0,2113444.0,True
4967,4967,16,16,7,1,-1.0,-1.78,-1.01,0,2116228.0,True
4968,4968,16,16,8,1,1.0,-1.02,-0.24,1,2118844.0,True
4969,4969,16,16,9,0,1.0,0.94,0.23,0,2121337.0,True
4970,4970,16,17,0,0,-1.0,-1.8,-0.15,1,2142918.0,True
4971,4971,16,17,1,0,1.0,0.89,1.51,0,2148255.0,True
4972,4972,16,17,2,0,1.0,2.28,1.8,0,2156193.0,True
4973,4973,16,17,3,0,1.0,1.4,0.11,0,2160813.0,True
4974,4974,16,17,4,1,1.0,-0.31,-2.84,1,2165070.0,True
4975,4975,16,17,5,1,1.0,-0.65,-0.98,1,2168433.0,True
4976,4976,16,17,6,1,1.0,-1.89,0.54,1,2182015.0,True
4977,4977,16,17,7,1,1.0,-0.32,-0.27,1,2187505.0,True
4978,4978,16,17,8,1,-1.0,-0.4,-0.4,0,2193139.0,True
4979,4979,16,17,9,1,1.0,-0.44,-0.73,1,2197790.0,True
4980,4980,16,18,0,1,1.0,-1.51,-1.98,1,2495722.0,True
4981,4981,16,18,1,1,1.0,-1.65,-2.58,1,2498903.0,True
4982,4982,16,18,2,1,1.0,0.01,-0.33,1,2504866.0,True
4983,4983,16,18,3,0,1.0,2.89,2.25,0,2509828.0,True
4984,4984,16,18,4,0,1.0,-0.65,0.5,0,2515377.0,True
4985,4985,16,18,5,0,1.0,1.71,1.01,0,2519852.0,True
4986,4986,16,18,6,1,1.0,-4.35,-3.19,1,2523814.0,True
4987,4987,16,18,7,1,-1.0,-0.2,-0.1,0,2528863.0,True
4988,4988,16,18,8,1,-1.0,-2.5,-0.31,0,2532854.0,True
4989,4989,16,18,9,0,1.0,0.09,0.76,0,2537268.0,True
4990,4990,16,19,0,0,1.0,1.61,0.32,0,2550398.0,True
4991,4991,16,19,1,0,1.0,1.38,0.31,0,2554979.0,True
4992,4992,16,19,2,1,1.0,-0.09,0.07,1,2560379.0,True
4993,4993,16,19,3,1,1.0,-3.05,1.35,1,2574048.0,True
4994,4994,16,19,4,1,1.0,-0.4,0.32,1,2578518.0,True
4995,4995,16,19,5,0,1.0,0.49,0.18,0,2583803.0,True
4996,4996,16,19,6,0,1.0,1.9,-0.59,0,2589369.0,True
4997,4997,16,19,7,1,1.0,-1.31,0.58,1,2594095.0,True
4998,4998,16,19,8,0,1.0,1.66,-0.78,0,2598445.0,True
4999,4999,16,19,9,1,1.0,-2.56,-3.29,1,2601519.0,True
5000,5000,16,20,0,1,-1.0,-0.92,-0.16,0,2612090.0,True
5001,5001,16,20,1,1,1.0,1.02,0.32,1,2624636.0,True
5002,5002,16,20,2,0,1.0,-2.11,-1.2,0,2629050.0,True
5003,5003,16,20,3,0,1.0,0.65,-1.28,0,2635449.0,True
5004,5004,16,20,4,0,1.0,-2.43,-1.6,0,2639953.0,True
5005,5005,16,20,5,0,1.0,0.81,-1.26,0,2644480.0,True
5006,5006,16,20,6,0,1.0,-1.46,-1.98,0,2647921.0,True
5007,5007,16,20,7,0,1.0,-0.71,-0.5,0,2650926.0,True
5008,5008,16,20,8,0,1.0,-3.55,-2.56,0,2654270.0,True
5009,5009,16,20,9,1,1.0,3.05,2.03,1,2657474.0,True
5010,5010,16,21,0,0,-1.0,-0.99,-1.97,1,2668115.0,True
5011,5011,16,21,1,0,1.0,0.85,2.06,0,2672145.0,True
5012,5012,16,21,2,1,1.0,-2.78,-0.81,1,2675391.0,True
5013,5013,16,21,3,0,1.0,1.84,-0.44,0,2678647.0,True
5014,5014,16,21,4,1,-1.0,-0.68,0.49,0,2682046.0,True
5015,5015,16,21,5,1,1.0,0.57,-2.52,1,2691186.0,True
5016,5016,16,21,6,1,1.0,-0.53,-2.01,1,2694626.0,True
5017,5017,16,21,7,0,1.0,0.33,0.6,0,2698515.0,True
5018,5018,16,21,8,1,1.0,-0.1,-0.91,1,2701658.0,True
