,participant,task,trial,choice,reward,setsize,state,imageseq,folderseq,iterseq,corchoice,key,cor,rt,cond,pcor,delay,subno,is_training
16539,27,5,47,1,1,6,1,4.0,14.0,7.0,1,30.0,1.0,0.4415952320000542,1,6.0,7.0,59916.0,True
16540,27,5,48,1,0,6,4,0.0,14.0,7.0,2,30.0,0.0,0.6788748920000671,1,1.0,43.0,59916.0,True
16541,27,5,49,1,0,6,0,2.0,14.0,8.0,0,30.0,0.0,0.6062272030001168,1,1.0,48.0,59916.0,True
16542,27,5,50,2,0,6,1,4.0,14.0,8.0,1,32.0,0.0,0.5686284849998628,1,7.0,3.0,59916.0,True
16543,27,5,51,1,1,6,2,3.0,14.0,8.0,1,30.0,1.0,0.4839720229999784,1,6.0,10.0,59916.0,True
16544,27,5,52,0,0,6,5,1.0,14.0,8.0,2,31.0,0.0,0.6319728620001115,1,0.0,,59916.0,True
16545,27,5,53,1,0,6,4,0.0,14.0,8.0,2,30.0,0.0,0.5207082399999763,1,1.0,48.0,59916.0,True
16546,27,5,54,2,0,6,2,3.0,14.0,9.0,1,32.0,0.0,0.5749830489999113,1,7.0,3.0,59916.0,True
16547,27,5,55,1,1,6,3,5.0,14.0,9.0,1,30.0,1.0,0.0007640660001015,1,6.0,10.0,59916.0,True
16548,27,5,56,1,0,6,5,1.0,14.0,9.0,2,30.0,0.0,0.4656992799998534,1,0.0,,59916.0,True
16549,27,5,57,0,0,6,3,5.0,14.0,10.0,1,31.0,0.0,0.2328306539998266,1,7.0,2.0,59916.0,True
16550,27,5,58,2,0,6,0,2.0,14.0,9.0,0,32.0,0.0,0.0007764580000184,1,1.0,57.0,59916.0,True
16551,27,5,59,1,0,6,0,2.0,14.0,10.0,0,30.0,0.0,0.0007878579999669,1,1.0,58.0,59916.0,True
16552,27,5,60,2,1,6,5,1.0,14.0,10.0,2,32.0,1.0,0.9127103140001508,1,0.0,,59916.0,True
16553,27,5,61,2,0,6,1,4.0,14.0,9.0,1,32.0,0.0,0.6020822420000513,1,7.0,14.0,59916.0,True
16554,27,5,62,1,0,6,4,0.0,14.0,9.0,2,30.0,0.0,0.0596149190000687,1,1.0,57.0,59916.0,True
16555,27,5,63,0,0,6,1,4.0,14.0,10.0,1,31.0,0.0,0.0007162479998896,1,7.0,16.0,59916.0,True
16556,27,5,64,1,0,6,4,0.0,14.0,10.0,2,30.0,0.0,0.0706898400001136,1,1.0,59.0,59916.0,True
16557,27,5,65,1,1,6,2,3.0,14.0,10.0,1,30.0,1.0,0.470741733000068,1,7.0,14.0,59916.0,True
16558,27,5,66,1,0,6,5,1.0,14.0,11.0,2,30.0,0.0,0.9310471510000298,1,1.0,6.0,59916.0,True
16559,27,5,67,2,0,6,2,3.0,14.0,11.0,1,32.0,0.0,0.1353620659999705,1,8.0,2.0,59916.0,True
16560,27,5,68,1,1,6,3,5.0,14.0,11.0,1,30.0,1.0,0.1324737529998856,1,7.0,13.0,59916.0,True
16561,27,5,69,1,0,6,0,2.0,14.0,11.0,0,30.0,0.0,0.878586119999909,1,1.0,68.0,59916.0,True
16562,27,5,70,0,0,6,4,0.0,14.0,11.0,2,31.0,0.0,0.1007628700001532,1,1.0,65.0,59916.0,True
16563,27,5,71,2,0,6,1,4.0,14.0,11.0,1,32.0,0.0,0.0685509759998694,1,7.0,24.0,59916.0,True
16564,27,5,72,1,1,6,2,3.0,14.0,12.0,1,30.0,1.0,1.0853580859998146,1,8.0,7.0,59916.0,True
16565,27,5,73,1,0,6,4,0.0,14.0,12.0,2,30.0,0.0,0.6956966759998977,1,1.0,68.0,59916.0,True
16566,27,5,74,2,0,6,1,4.0,14.0,12.0,1,32.0,0.0,0.6540140339998288,1,7.0,27.0,59916.0,True
16567,27,5,75,0,0,6,5,1.0,14.0,12.0,2,31.0,0.0,0.8217116319999604,1,1.0,15.0,59916.0,True
16568,27,5,76,1,0,6,5,1.0,14.0,13.0,2,30.0,0.0,0.7432401539999773,1,1.0,16.0,59916.0,True
16569,27,5,77,2,0,6,3,5.0,14.0,12.0,1,32.0,0.0,0.9475385600001118,1,8.0,9.0,59916.0,True
16570,27,5,78,0,0,6,2,3.0,14.0,13.0,1,31.0,0.0,0.6071678539999539,1,9.0,6.0,59916.0,True
16571,27,5,79,1,1,6,3,5.0,14.0,13.0,1,30.0,1.0,0.5535125960000187,1,8.0,11.0,59916.0,True
16572,27,5,80,1,0,6,0,2.0,14.0,12.0,0,30.0,0.0,0.7453872150001644,1,1.0,79.0,59916.0,True
16573,27,5,81,1,0,6,4,0.0,14.0,13.0,2,30.0,0.0,0.5015326460002143,1,1.0,76.0,59916.0,True
16574,27,5,82,0,1,6,0,2.0,14.0,13.0,0,31.0,1.0,0.1964894919999551,1,1.0,81.0,59916.0,True
16575,27,5,83,0,0,6,1,4.0,14.0,13.0,1,31.0,0.0,0.4836200759998519,1,7.0,36.0,59916.0,True
16576,27,5,84,1,0,6,5,1.0,14.0,14.0,2,30.0,0.0,0.6673100309999427,1,1.0,24.0,59916.0,True
16577,27,5,85,0,0,6,1,4.0,14.0,14.0,1,31.0,0.0,0.2183534129999316,1,7.0,38.0,59916.0,True
16578,27,5,86,2,0,6,3,5.0,14.0,14.0,1,32.0,0.0,0.4129805620000297,1,9.0,7.0,59916.0,True
16579,27,5,87,1,1,6,2,3.0,14.0,14.0,1,30.0,1.0,0.4872725600000649,1,9.0,15.0,59916.0,True
16580,27,5,88,1,0,6,0,2.0,14.0,14.0,0,30.0,0.0,0.7070848060000117,1,2.0,6.0,59916.0,True
16581,27,5,89,1,0,6,4,0.0,14.0,14.0,2,30.0,0.0,1.480509002999952,1,1.0,84.0,59916.0,True
16582,27,6,0,1,1,2,1,2.0,5.0,0.0,1,30.0,1.0,1.160529276000034,1,0.0,,59916.0,True
16583,27,6,1,1,1,2,1,2.0,5.0,1.0,1,30.0,1.0,0.975425653000002,1,1.0,1.0,59916.0,True
16584,27,6,2,2,0,2,0,1.0,5.0,0.0,0,32.0,0.0,0.4783621619999394,1,0.0,,59916.0,True
16585,27,6,3,0,1,2,0,1.0,5.0,1.0,0,31.0,1.0,0.4060832260001916,1,0.0,,59916.0,True
16586,27,6,4,1,1,2,1,2.0,5.0,2.0,1,30.0,1.0,0.4605948130001707,1,2.0,3.0,59916.0,True
16587,27,6,5,1,1,2,1,2.0,5.0,3.0,1,30.0,1.0,0.8734168419998696,1,3.0,1.0,59916.0,True
16588,27,6,6,0,1,2,0,1.0,5.0,2.0,0,31.0,1.0,0.4204938909999782,1,1.0,3.0,59916.0,True
16589,27,6,7,0,1,2,0,1.0,5.0,3.0,0,31.0,1.0,1.099016077999977,1,2.0,1.0,59916.0,True
16590,27,6,8,1,1,2,1,2.0,5.0,4.0,1,30.0,1.0,0.3969978800000717,1,4.0,3.0,59916.0,True
16591,27,6,9,0,1,2,0,1.0,5.0,4.0,0,31.0,1.0,0.7879534710000371,1,3.0,2.0,59916.0,True
16592,27,6,10,1,1,2,1,2.0,5.0,5.0,1,30.0,1.0,0.5544436000000132,1,5.0,2.0,59916.0,True
16593,27,6,11,1,1,2,1,2.0,5.0,6.0,1,30.0,1.0,0.8987606789999063,1,6.0,1.0,59916.0,True
16594,27,6,12,0,1,2,0,1.0,5.0,5.0,0,31.0,1.0,0.5729095260001031,1,4.0,3.0,59916.0,True
16595,27,6,13,1,0,2,0,1.0,5.0,6.0,0,30.0,0.0,0.3878927299999759,1,5.0,1.0,59916.0,True
16596,27,6,14,1,1,2,1,2.0,5.0,7.0,1,30.0,1.0,0.8315483760000006,1,7.0,3.0,59916.0,True
16597,27,6,15,0,1,2,0,1.0,5.0,7.0,0,31.0,1.0,0.3966200639999897,1,5.0,3.0,59916.0,True
16598,27,6,16,1,1,2,1,2.0,5.0,8.0,1,30.0,1.0,0.9562965370000712,1,8.0,2.0,59916.0,True
16599,27,6,17,0,1,2,0,1.0,5.0,8.0,0,31.0,1.0,0.5790998659999786,1,6.0,2.0,59916.0,True
16600,27,6,18,1,1,2,1,2.0,5.0,9.0,1,30.0,1.0,0.5546960169999693,1,9.0,2.0,59916.0,True
16601,27,6,19,0,1,2,0,1.0,5.0,9.0,0,31.0,1.0,0.7227425640001002,1,7.0,2.0,59916.0,True
16602,27,6,20,1,1,2,1,2.0,5.0,10.0,1,30.0,1.0,0.5890693119999924,1,10.0,2.0,59916.0,True
16603,27,6,21,0,1,2,0,1.0,5.0,10.0,0,31.0,1.0,0.5794579720000002,1,8.0,2.0,59916.0,True
16604,27,6,22,1,1,2,1,2.0,5.0,11.0,1,30.0,1.0,0.5472700789998726,1,11.0,2.0,59916.0,True
16605,27,6,23,0,1,2,0,1.0,5.0,11.0,0,31.0,1.0,0.6838926850000462,1,9.0,2.0,59916.0,True
16606,27,6,24,1,0,2,0,1.0,5.0,12.0,0,30.0,0.0,0.4394542610000371,1,10.0,1.0,59916.0,True
16607,27,6,25,1,1,2,1,2.0,5.0,12.0,1,30.0,1.0,0.8241573629998129,1,12.0,3.0,59916.0,True
16608,27,6,26,0,1,2,0,1.0,5.0,13.0,0,31.0,1.0,0.4857186040001124,1,10.0,3.0,59916.0,True
16609,27,6,27,0,1,2,0,1.0,5.0,14.0,0,31.0,1.0,0.7852818769999885,1,11.0,1.0,59916.0,True
16610,27,6,28,1,1,2,1,2.0,5.0,13.0,1,30.0,1.0,0.4166848940001273,1,13.0,3.0,59916.0,True
16611,27,6,29,1,1,2,1,2.0,5.0,14.0,1,30.0,1.0,0.8070846640000582,1,14.0,1.0,59916.0,True
16612,27,7,0,1,0,5,3,5.0,11.0,0.0,2,30.0,0.0,1.534029720000035,1,0.0,,59916.0,True
16613,27,7,1,0,0,5,3,5.0,11.0,1.0,2,31.0,0.0,0.9606955780000136,1,0.0,,59916.0,True
16614,27,7,2,2,1,5,4,1.0,11.0,0.0,2,32.0,1.0,0.7396055869999145,1,0.0,,59916.0,True
16615,27,7,3,2,1,5,2,3.0,11.0,0.0,2,32.0,1.0,0.7087531390000095,1,0.0,,59916.0,True
16616,27,7,4,2,0,5,0,4.0,11.0,0.0,0,32.0,0.0,0.6147371290001047,1,0.0,,59916.0,True
16617,27,7,5,2,1,5,4,1.0,11.0,1.0,2,32.0,1.0,0.8089287420000346,1,1.0,3.0,59916.0,True
16618,27,7,6,0,0,5,1,0.0,11.0,0.0,1,31.0,0.0,0.7984833420000541,1,0.0,,59916.0,True
16619,27,7,7,2,1,5,3,5.0,11.0,2.0,2,32.0,1.0,0.7926262319999751,1,0.0,,59916.0,True
16620,27,7,8,1,0,5,4,1.0,11.0,2.0,2,30.0,0.0,0.5590139680000448,1,2.0,3.0,59916.0,True
16621,27,7,9,1,0,5,2,3.0,11.0,1.0,2,30.0,0.0,0.8754522599999746,1,1.0,6.0,59916.0,True
16622,27,7,10,2,1,5,2,3.0,11.0,2.0,2,32.0,1.0,0.4496996189998299,1,1.0,7.0,59916.0,True
16623,27,7,11,2,0,5,0,4.0,11.0,1.0,0,32.0,0.0,0.7348024519999399,1,0.0,,59916.0,True
16624,27,7,12,2,1,5,3,5.0,11.0,3.0,2,32.0,1.0,0.6431412340000406,1,1.0,5.0,59916.0,True
16625,27,7,13,0,1,5,0,4.0,11.0,2.0,0,31.0,1.0,0.8088977679999516,1,0.0,,59916.0,True
16626,27,7,14,0,0,5,1,0.0,11.0,1.0,1,31.0,0.0,0.8386108390000118,1,0.0,,59916.0,True
16627,27,7,15,2,0,5,1,0.0,11.0,2.0,1,32.0,0.0,0.542871501000036,1,0.0,,59916.0,True
16628,27,7,16,2,1,5,4,1.0,11.0,3.0,2,32.0,1.0,0.9239294200001495,1,2.0,11.0,59916.0,True
16629,27,7,17,2,1,5,3,5.0,11.0,4.0,2,32.0,1.0,1.0604153760000372,1,2.0,5.0,59916.0,True
16630,27,7,18,0,0,5,2,3.0,11.0,3.0,2,31.0,0.0,1.0154213380001238,1,2.0,8.0,59916.0,True
16631,27,7,19,2,1,5,4,1.0,11.0,4.0,2,32.0,1.0,0.7921509160000824,1,3.0,3.0,59916.0,True
16632,27,7,20,2,1,5,3,5.0,11.0,5.0,2,32.0,1.0,0.7515939909999361,1,3.0,3.0,59916.0,True
16633,27,7,21,2,1,5,2,3.0,11.0,4.0,2,32.0,1.0,1.000137536000011,1,2.0,11.0,59916.0,True
16634,27,7,22,1,0,5,0,4.0,11.0,3.0,0,30.0,0.0,0.9260889869999572,1,1.0,9.0,59916.0,True
16635,27,7,23,1,1,5,1,0.0,11.0,3.0,1,30.0,1.0,1.3704686690000472,1,0.0,,59916.0,True
16636,27,7,24,2,1,5,2,3.0,11.0,5.0,2,32.0,1.0,0.8885202040000877,1,3.0,3.0,59916.0,True
16637,27,7,25,2,0,5,0,4.0,11.0,4.0,0,32.0,0.0,0.6597791140000027,1,1.0,12.0,59916.0,True
16638,27,7,26,2,0,5,1,0.0,11.0,4.0,1,32.0,0.0,0.907925406000004,1,1.0,3.0,59916.0,True
16639,27,7,27,2,1,5,3,5.0,11.0,6.0,2,32.0,1.0,0.8172264259999338,1,4.0,7.0,59916.0,True
16640,27,7,28,2,1,5,4,1.0,11.0,5.0,2,32.0,1.0,1.0711541280002166,1,4.0,9.0,59916.0,True
16641,27,7,29,2,0,5,1,0.0,11.0,5.0,1,32.0,0.0,1.0744195129998388,1,1.0,6.0,59916.0,True
16642,27,7,30,1,0,5,4,1.0,11.0,6.0,2,30.0,0.0,0.2165211030001046,1,5.0,2.0,59916.0,True
16643,27,7,31,1,0,5,0,4.0,11.0,5.0,0,30.0,0.0,1.2031737629999952,1,1.0,18.0,59916.0,True
16644,27,7,32,2,1,5,2,3.0,11.0,6.0,2,32.0,1.0,0.9317896980001024,1,4.0,8.0,59916.0,True
16645,27,7,33,1,1,5,1,0.0,11.0,6.0,1,30.0,1.0,2.196772375999899,1,1.0,10.0,59916.0,True
16646,27,7,34,2,0,5,0,4.0,11.0,6.0,0,32.0,0.0,1.0650195790001362,1,1.0,21.0,59916.0,True
16647,27,7,35,2,1,5,3,5.0,11.0,7.0,2,32.0,1.0,0.7919850550001684,1,5.0,8.0,59916.0,True
16648,27,7,36,2,1,5,2,3.0,11.0,7.0,2,32.0,1.0,1.0543947730000127,1,5.0,4.0,59916.0,True
16649,27,7,37,1,1,5,1,0.0,11.0,7.0,1,30.0,1.0,1.8427912409999865,1,2.0,4.0,59916.0,True
16650,27,7,38,2,1,5,4,1.0,11.0,7.0,2,32.0,1.0,0.8930755139999746,1,5.0,10.0,59916.0,True
16651,27,7,39,2,1,5,4,1.0,11.0,8.0,2,32.0,1.0,0.8961506260000078,1,6.0,1.0,59916.0,True
16652,27,7,40,2,1,5,3,5.0,11.0,8.0,2,32.0,1.0,0.8431448159999491,1,6.0,5.0,59916.0,True
16653,27,7,41,2,0,5,0,4.0,11.0,7.0,0,32.0,0.0,1.0721462320000228,1,1.0,28.0,59916.0,True
16654,27,7,42,1,0,5,2,3.0,11.0,8.0,2,30.0,0.0,0.5269038650001221,1,6.0,6.0,59916.0,True
16655,27,7,43,2,0,5,0,4.0,11.0,8.0,0,32.0,0.0,0.2358420109999315,1,1.0,30.0,59916.0,True
16656,27,7,44,0,0,5,1,0.0,11.0,8.0,1,31.0,0.0,0.0007726320000074,1,3.0,7.0,59916.0,True
16657,27,7,45,2,1,5,4,1.0,11.0,9.0,2,32.0,1.0,0.4412667920000785,1,7.0,6.0,59916.0,True
16658,27,7,46,2,0,5,0,4.0,11.0,9.0,0,32.0,0.0,0.7670944689998578,1,1.0,33.0,59916.0,True
16659,27,7,47,2,1,5,2,3.0,11.0,9.0,2,32.0,1.0,1.1619676800000889,1,6.0,11.0,59916.0,True
16660,27,7,48,2,1,5,4,1.0,11.0,10.0,2,32.0,1.0,0.9205724749999716,1,8.0,3.0,59916.0,True
16661,27,7,49,2,1,5,2,3.0,11.0,10.0,2,32.0,1.0,0.6745069750002131,1,7.0,2.0,59916.0,True
16662,27,7,50,2,0,5,0,4.0,11.0,10.0,0,32.0,0.0,1.4855646500000148,1,1.0,37.0,59916.0,True
16663,27,7,51,2,0,5,1,0.0,11.0,9.0,1,32.0,0.0,1.0589926860000105,1,3.0,14.0,59916.0,True
16664,27,7,52,1,0,5,3,5.0,11.0,9.0,2,30.0,0.0,0.4982905599999867,1,7.0,12.0,59916.0,True
16665,27,7,53,2,0,5,1,0.0,11.0,10.0,1,32.0,0.0,1.1127216859999862,1,3.0,16.0,59916.0,True
16666,27,7,54,2,1,5,2,3.0,11.0,11.0,2,32.0,1.0,0.6379131680000683,1,8.0,5.0,59916.0,True
16667,27,7,55,2,1,5,4,1.0,11.0,11.0,2,32.0,1.0,0.6020376749997922,1,9.0,7.0,59916.0,True
16668,27,7,56,2,1,5,3,5.0,11.0,10.0,2,32.0,1.0,0.6568988999999874,1,7.0,16.0,59916.0,True
16669,27,7,57,2,0,5,0,4.0,11.0,11.0,0,32.0,0.0,1.0207574549999665,1,1.0,44.0,59916.0,True
16670,27,7,58,1,1,5,1,0.0,11.0,11.0,1,30.0,1.0,1.0378743759999909,1,3.0,21.0,59916.0,True
16671,27,7,59,1,0,5,2,3.0,11.0,12.0,2,30.0,0.0,1.6022198529999514,1,9.0,5.0,59916.0,True
16672,27,7,60,0,0,5,2,3.0,11.0,13.0,2,31.0,0.0,0.8907588820000001,1,9.0,6.0,59916.0,True
16673,27,7,61,2,0,5,1,0.0,11.0,12.0,1,32.0,0.0,0.7285426070000085,1,4.0,3.0,59916.0,True
16674,27,7,62,2,1,5,4,1.0,11.0,12.0,2,32.0,1.0,0.6857627239999147,1,10.0,7.0,59916.0,True
16675,27,7,63,2,1,5,3,5.0,11.0,11.0,2,32.0,1.0,0.5607592290000412,1,8.0,7.0,59916.0,True
16676,27,7,64,2,1,5,3,5.0,11.0,12.0,2,32.0,1.0,0.6017163249998703,1,9.0,1.0,59916.0,True
16677,27,7,65,2,1,5,4,1.0,11.0,13.0,2,32.0,1.0,0.5124463239999386,1,11.0,3.0,59916.0,True
16678,27,7,66,0,1,5,0,4.0,11.0,12.0,0,31.0,1.0,1.0909517790000791,1,1.0,53.0,59916.0,True
16679,27,7,67,1,1,5,1,0.0,11.0,13.0,1,30.0,1.0,1.2530498520000035,1,4.0,9.0,59916.0,True
16680,27,7,68,1,0,5,2,3.0,11.0,14.0,2,30.0,0.0,0.7683569250000346,1,9.0,14.0,59916.0,True
16681,27,7,69,2,1,5,3,5.0,11.0,13.0,2,32.0,1.0,0.8281853670000601,1,10.0,5.0,59916.0,True
16682,27,7,70,2,1,5,4,1.0,11.0,14.0,2,32.0,1.0,0.6248151550000784,1,12.0,5.0,59916.0,True
16683,27,7,71,1,1,5,1,0.0,11.0,14.0,1,30.0,1.0,1.1035408860000189,1,5.0,4.0,59916.0,True
16684,27,7,72,0,1,5,0,4.0,11.0,13.0,0,31.0,1.0,1.1531249729998765,1,2.0,6.0,59916.0,True
16685,27,7,73,0,1,5,0,4.0,11.0,14.0,0,31.0,1.0,0.7045162489998802,1,3.0,1.0,59916.0,True
16686,27,7,74,2,1,5,3,5.0,11.0,14.0,2,32.0,1.0,0.6829084060000241,1,11.0,5.0,59916.0,True
16687,27,8,0,-2,-1,6,2,4.0,1.0,0.0,1,-1.0,-1.0,-1.0,1,0.0,,59916.0,True
16688,27,8,1,2,0,6,1,5.0,1.0,0.0,0,32.0,0.0,1.118611077999958,1,0.0,,59916.0,True
16689,27,8,2,0,1,6,0,1.0,1.0,0.0,0,31.0,1.0,0.291197167999826,1,0.0,,59916.0,True
16690,27,8,3,1,0,6,1,5.0,1.0,1.0,0,30.0,0.0,0.5673983350000071,1,0.0,,59916.0,True
16691,27,8,4,0,0,6,4,2.0,1.0,0.0,2,31.0,0.0,1.0672075130000849,1,0.0,,59916.0,True
16692,27,8,5,0,1,6,0,1.0,1.0,1.0,0,31.0,1.0,0.809446767000054,1,1.0,3.0,59916.0,True
16693,27,8,6,0,0,6,4,2.0,1.0,1.0,2,31.0,0.0,0.7757815269999355,1,0.0,,59916.0,True
16694,27,8,7,0,0,6,3,3.0,1.0,0.0,1,31.0,0.0,0.6589438050000354,1,0.0,,59916.0,True
16695,27,8,8,1,1,6,3,3.0,1.0,1.0,1,30.0,1.0,0.5228470439999455,1,0.0,,59916.0,True
16696,27,8,9,1,1,6,2,4.0,1.0,1.0,1,30.0,1.0,0.9403874550000636,1,0.0,,59916.0,True
16697,27,8,10,1,0,6,5,0.0,1.0,0.0,2,30.0,0.0,1.148873907999814,1,0.0,,59916.0,True
16698,27,8,11,1,1,6,2,4.0,1.0,2.0,1,30.0,1.0,0.7921724570001061,1,1.0,2.0,59916.0,True
16699,27,8,12,0,1,6,0,1.0,1.0,2.0,0,31.0,1.0,0.791327001999889,1,2.0,7.0,59916.0,True
16700,27,8,13,1,0,6,1,5.0,1.0,2.0,0,30.0,0.0,0.8936910690001696,1,0.0,,59916.0,True
16701,27,8,14,0,0,6,5,0.0,1.0,1.0,2,31.0,0.0,0.5794462849999036,1,0.0,,59916.0,True
16702,27,8,15,1,0,6,1,5.0,1.0,3.0,0,30.0,0.0,0.983023527999876,1,0.0,,59916.0,True
16703,27,8,16,2,1,6,4,2.0,1.0,2.0,2,32.0,1.0,0.1525087089999033,1,0.0,,59916.0,True
16704,27,8,17,2,0,6,3,3.0,1.0,2.0,1,32.0,0.0,1.2736767040000814,1,1.0,9.0,59916.0,True
16705,27,8,18,1,1,6,2,4.0,1.0,3.0,1,30.0,1.0,0.1844884699999056,1,2.0,7.0,59916.0,True
16706,27,8,19,1,0,6,4,2.0,1.0,3.0,2,30.0,0.0,0.4650093420000303,1,1.0,3.0,59916.0,True
16707,27,8,20,0,0,6,3,3.0,1.0,3.0,1,31.0,0.0,0.5290575410001566,1,1.0,12.0,59916.0,True
16708,27,8,21,1,0,6,0,1.0,1.0,3.0,0,30.0,0.0,1.5985058649998791,1,3.0,9.0,59916.0,True
16709,27,8,22,2,0,6,1,5.0,1.0,4.0,0,32.0,0.0,0.5587868140000865,1,0.0,,59916.0,True
16710,27,8,23,0,0,6,5,0.0,1.0,2.0,2,31.0,0.0,0.3473272539999925,1,0.0,,59916.0,True
16711,27,8,24,2,1,6,4,2.0,1.0,4.0,2,32.0,1.0,1.5040116860000126,1,1.0,8.0,59916.0,True
16712,27,8,25,2,0,6,0,1.0,1.0,4.0,0,32.0,0.0,2.472854193000103,1,3.0,13.0,59916.0,True
16713,27,8,26,1,1,6,3,3.0,1.0,4.0,1,30.0,1.0,0.9736293739999836,1,1.0,18.0,59916.0,True
16714,27,8,27,1,1,6,2,4.0,1.0,4.0,1,30.0,1.0,0.9645963210000446,1,3.0,9.0,59916.0,True
16715,27,8,28,1,0,6,0,1.0,1.0,5.0,0,30.0,0.0,1.6520486929998697,1,3.0,16.0,59916.0,True
16716,27,8,29,0,1,6,1,5.0,1.0,5.0,0,31.0,1.0,0.9701090940000086,1,0.0,,59916.0,True
16717,27,8,30,0,0,6,3,3.0,1.0,5.0,1,31.0,0.0,1.4973316640000576,1,2.0,4.0,59916.0,True
16718,27,8,31,2,1,6,5,0.0,1.0,3.0,2,32.0,1.0,0.0778506890001153,1,0.0,,59916.0,True
16719,27,8,32,1,1,6,2,4.0,1.0,5.0,1,30.0,1.0,0.8663020139999844,1,4.0,5.0,59916.0,True
16720,27,8,33,1,0,6,1,5.0,1.0,6.0,0,30.0,0.0,1.0536566020000464,1,1.0,4.0,59916.0,True
16721,27,8,34,0,0,6,5,0.0,1.0,4.0,2,31.0,0.0,0.3089144010000382,1,1.0,3.0,59916.0,True
16722,27,8,35,2,1,6,4,2.0,1.0,5.0,2,32.0,1.0,0.0012354240000149,1,2.0,11.0,59916.0,True
16723,27,8,36,2,0,6,2,4.0,1.0,6.0,1,32.0,0.0,1.795224638000036,1,5.0,4.0,59916.0,True
16724,27,8,37,0,0,6,3,3.0,1.0,6.0,1,31.0,0.0,0.6034125259998291,1,2.0,11.0,59916.0,True
16725,27,8,38,1,0,6,0,1.0,1.0,6.0,0,30.0,0.0,0.1650338449999253,1,3.0,26.0,59916.0,True
16726,27,8,39,2,1,6,5,0.0,1.0,5.0,2,32.0,1.0,0.9140364569998384,1,1.0,8.0,59916.0,True
16727,27,8,40,2,0,6,1,5.0,1.0,7.0,0,32.0,0.0,1.051150104000044,1,1.0,11.0,59916.0,True
16728,27,8,41,0,0,6,3,3.0,1.0,7.0,1,31.0,0.0,1.4826972170001227,1,2.0,15.0,59916.0,True
16729,27,8,42,1,1,6,2,4.0,1.0,7.0,1,30.0,1.0,0.5123086379999222,1,5.0,10.0,59916.0,True
16730,27,8,43,0,0,6,4,2.0,1.0,6.0,2,31.0,0.0,1.178742320000083,1,3.0,8.0,59916.0,True
16731,27,8,44,2,0,6,0,1.0,1.0,7.0,0,32.0,0.0,0.5006455970001298,1,3.0,32.0,59916.0,True
16732,27,8,45,1,0,6,5,0.0,1.0,6.0,2,30.0,0.0,1.3155963600001996,1,2.0,6.0,59916.0,True
16733,27,8,46,0,0,6,5,0.0,1.0,7.0,2,31.0,0.0,0.9524698270001865,1,2.0,7.0,59916.0,True
16734,27,8,47,1,0,6,0,1.0,1.0,8.0,0,30.0,0.0,2.2920697740000837,1,3.0,35.0,59916.0,True
16735,27,8,48,2,0,6,1,5.0,1.0,8.0,0,32.0,0.0,0.5601709870002196,1,1.0,19.0,59916.0,True
16736,27,8,49,0,0,6,4,2.0,1.0,7.0,2,31.0,0.0,1.5798418009999295,1,3.0,14.0,59916.0,True
16737,27,8,50,1,1,6,2,4.0,1.0,8.0,1,30.0,1.0,0.8611239459996796,1,6.0,8.0,59916.0,True
16738,27,8,51,2,0,6,3,3.0,1.0,8.0,1,32.0,0.0,1.4415819949999786,1,2.0,25.0,59916.0,True
16739,27,8,52,1,0,6,4,2.0,1.0,8.0,2,30.0,0.0,0.9287616070000696,1,3.0,17.0,59916.0,True
16740,27,8,53,0,0,6,5,0.0,1.0,8.0,2,31.0,0.0,0.5809508779998396,1,2.0,14.0,59916.0,True
16741,27,8,54,1,0,6,1,5.0,1.0,9.0,0,30.0,0.0,2.1044287010004155,1,1.0,25.0,59916.0,True
16742,27,8,55,2,0,6,1,5.0,1.0,10.0,0,32.0,0.0,0.7635538919998908,1,1.0,26.0,59916.0,True
16743,27,8,56,0,0,6,2,4.0,1.0,9.0,1,31.0,0.0,0.8394798970002739,1,7.0,6.0,59916.0,True
16744,27,8,57,0,0,6,5,0.0,1.0,9.0,2,31.0,0.0,1.3275360640000144,1,2.0,18.0,59916.0,True
16745,27,8,58,1,1,6,3,3.0,1.0,9.0,1,30.0,1.0,0.6114074050001364,1,2.0,32.0,59916.0,True
16746,27,8,59,1,0,6,4,2.0,1.0,9.0,2,30.0,0.0,1.9449764870000763,1,3.0,24.0,59916.0,True
16747,27,8,60,1,0,6,0,1.0,1.0,9.0,0,30.0,0.0,0.8511943149997023,1,3.0,48.0,59916.0,True
16748,27,8,61,2,1,6,4,2.0,1.0,10.0,2,32.0,1.0,1.0746878360000665,1,3.0,26.0,59916.0,True
16749,27,8,62,2,0,6,3,3.0,1.0,10.0,1,32.0,0.0,1.14170960499996,1,3.0,4.0,59916.0,True
16750,27,8,63,0,0,6,2,4.0,1.0,10.0,1,31.0,0.0,1.0491210229997705,1,7.0,13.0,59916.0,True
16751,27,8,64,1,0,6,5,0.0,1.0,10.0,2,30.0,0.0,0.8406463989999793,1,2.0,25.0,59916.0,True
16752,27,8,65,2,0,6,1,5.0,1.0,11.0,0,32.0,0.0,0.1125903400002243,1,1.0,36.0,59916.0,True
16753,27,8,66,0,1,6,0,1.0,1.0,10.0,0,31.0,1.0,0.1352813859998605,1,3.0,54.0,59916.0,True
16754,27,8,67,0,0,6,5,0.0,1.0,11.0,2,31.0,0.0,1.1776373560001048,1,2.0,28.0,59916.0,True
